@relation waveform-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
4271,19.78002,30.32821,26.812147,2.598076,10.496228,5.040268,-1.801333,-10.58283,20.247674,-2.511474,0,cluster0
4272,17.909405,10.392305,-18.307777,-10.530869,2.320948,5.022947,14.30674,-0.173205,0.259808,-22.741827,2,cluster1
4273,15.172765,19.710738,7.465139,-2.268987,5.888973,4.815101,0.086603,-13.752483,16.662329,-3.897114,1,cluster2
4274,27.401044,18.429021,-4.035678,-3.723909,5.542563,10.323023,-0.658179,-12.158997,-1.091192,-19.624136,0,cluster1
4275,20.975135,8.712216,-1.749371,-7.101408,11.431535,2.165064,7.811549,-11.951151,9.370395,-16.818213,2,cluster1
4276,26.968031,23.209481,-6.304665,3.619986,7.378536,6.703037,2.701999,-11.119766,7.49978,-0.484974,0,cluster0
4277,12.730573,20.334276,11.414215,6.321985,15.501855,2.840563,-8.608293,-5.300075,16.541085,2.199705,1,cluster0
4278,12.93842,21.408148,2.37291,-1.299038,2.37291,-9.041305,-1.576166,-1.36832,10.721394,-6.789639,1,cluster0
4279,14.912957,17.597636,-6.685716,-5.43864,-4.797781,5.43864,5.940934,-2.095781,4.728499,-20.524802,2,cluster1
4280,29.964479,17.978687,13.925688,-2.753961,2.095781,-3.446781,-7.309254,12.020433,-9.959292,-4.78046,0,cluster0
4281,9.231831,16.419842,9.162549,-2.753961,11.674022,0.155885,3.342858,-0.606218,13.787124,-7.82887,1,cluster2
4282,15.657739,12.851817,-13.925688,-5.854332,9.405036,11.310292,7.898152,-6.14878,11.847228,-23.036276,2,cluster1
4283,17.337829,15.623098,-10.946561,-15.848265,7.465139,12.540048,4.278165,-11.344933,18.688828,-13.544637,2,cluster1
4284,9.803408,15.900226,5.923614,-4.901704,6.858921,-6.651075,0.831384,-2.753961,20.80193,2.927166,1,cluster2
4285,16.315919,25.720954,19.139161,4.052999,15.103483,-6.044857,-2.078461,4.884383,5.646486,-14.809034,1,cluster0
4286,3.464102,18.602226,10.305702,-0.34641,7.205331,1.281718,1.680089,3.516063,6.910883,1.680089,1,cluster2
4287,18.047969,15.69238,14.30674,-5.80237,14.046932,-10.2191,-10.790677,0.277128,15.623098,0.848705,1,cluster0
4288,18.584905,6.183421,-8.642934,-7.759588,4.052999,7.742267,8.088677,-14.289419,7.482459,-15.934867,2,cluster1
4289,19.797341,19.831982,23.244122,3.446781,10.963882,5.352037,-17.545675,-2.857884,5.005627,-6.685716,0,cluster0
4290,13.509996,2.355589,-20.282315,-4.41673,-0.831384,-2.979127,11.674022,-23.677135,8.469728,-19.450931,2,cluster1
4291,9.924651,6.980165,-1.454923,-7.984754,15.311329,-10.600151,10.461587,-8.954703,14.341381,-19.364328,2,cluster2
4292,23.070917,2.199705,-18.325098,-12.782535,-2.182384,5.230793,7.898152,-10.963882,-2.009179,-14.081573,0,cluster1
4293,9.855369,14.064253,-0.831384,-14.566547,7.17069,-3.06573,3.775871,1.662769,17.441752,-8.400446,2,cluster2
4294,3.41214,9.335754,2.286307,-10.132497,10.773356,-3.654627,0.969948,2.147743,19.918584,2.303628,1,cluster2
4295,18.463662,20.611405,-2.407551,-14.30674,-2.788602,5.906293,-5.43864,-0.987269,10.028574,-14.601188,0,cluster1
4296,12.124356,18.896674,2.701999,12.26292,13.994971,4.035678,3.446781,0.225167,6.547152,-12.124356,1,cluster2
4297,24.54316,12.903779,2.650038,-10.253741,0.6755,8.764177,-16.056111,3.117691,2.528794,-12.193638,0,cluster0
4298,12.765214,14.150855,-8.400446,-4.919024,6.581793,-3.256256,7.326575,-6.876242,15.813624,-10.842638,2,cluster2
4299,9.093267,6.252703,9.231831,4.555294,19.191123,-0.34641,1.385641,-18.550264,25.374544,4.728499,1,cluster2
4300,10.288382,8.019395,-3.706589,-0.259808,10.23642,-2.37291,-2.06114,-9.87269,8.642934,-1.437602,1,cluster2
4301,7.707626,8.937382,-7.794229,-1.03923,7.794229,9.335754,6.772319,-5.334716,20.680687,-10.444266,2,cluster2
4302,1.316359,13.025022,4.035678,2.338269,7.049447,-8.105998,11.708663,-8.573651,28.319031,-5.906293,2,cluster2
4303,11.050484,16.748931,-3.41214,-3.706589,12.522727,-10.132497,0.34641,2.771281,16.541085,-2.805922,1,cluster2
4304,11.864548,7.742267,-19.745379,-10.357664,4.589935,5.403999,6.321985,0.935307,9.387715,-21.82384,2,cluster1
4305,10.045895,-6.616434,-2.71932,-2.961807,1.939897,-2.026499,0.363731,-15.761662,20.524802,1.195115,2,cluster2
4306,22.326135,26.050044,7.378536,1.212436,-1.454923,-2.546115,-6.391267,-4.018358,9.405036,-1.02191,0,cluster0
4307,18.342418,10.634792,-8.365805,-9.145228,9.301113,6.13146,3.238935,-12.314881,-1.870615,-7.49978,2,cluster1
4308,14.739752,10.58283,-9.058626,-1.558846,9.993933,1.853294,-5.992896,-18.498303,14.618509,-19.191123,0,cluster2
4309,14.168176,25.928801,1.316359,-5.507922,6.356626,0.155885,-8.487049,-0.658179,10.929241,-7.291934,0,cluster0
4310,30.743902,-1.056551,-26.25789,-1.628128,-6.997485,11.829907,10.167138,-0.450333,-1.402961,-16.939457,2,cluster1
4311,18.74079,28.769364,15.813624,-6.47787,-0.744782,10.374984,-12.366843,-2.701999,11.552779,-2.857884,1,cluster0
4312,14.878316,12.072394,-3.966396,-2.944486,1.905256,8.054036,-6.754998,-11.171728,22.51666,-2.788602,0,cluster2
4313,7.603703,13.025022,11.154407,1.974538,7.915472,-9.924651,1.212436,-3.75855,11.171728,-7.724947,1,cluster2
4314,11.795266,14.65315,-6.789639,-10.045895,7.794229,0.155885,5.352037,-3.152332,14.791714,-7.984754,2,cluster2
4315,15.727021,8.712216,-5.611845,-16.211996,1.125833,3.689268,4.243524,10.704074,3.966396,-9.924651,2,cluster1
4316,13.64856,9.56092,2.961807,-8.833459,19.693418,3.152332,-3.342858,-10.288382,17.684239,-1.264397,1,cluster2
4317,15.051522,20.905853,20.680687,-0.069282,6.720357,2.615397,-4.78046,0.917987,1.195115,-0.935307,1,cluster0
4318,10.825318,8.452408,0.398372,0,-0.762102,7.517101,1.195115,-10.478907,9.855369,-15.952188,0,cluster1
4319,19.381649,19.381649,3.325538,-4.624576,5.196152,5.057588,-16.939457,2.805922,2.234346,-11.812587,0,cluster0
4320,15.467214,13.700522,20.143751,2.909845,5.43864,5.12687,-6.841601,-16.489124,11.518138,-3.654627,1,cluster0
4321,26.829467,13.042343,-8.105998,-9.664844,-1.610807,6.495191,-4.624576,3.897114,1.108513,-24.802968,0,cluster1
4322,26.119326,13.406073,-6.495191,-3.637307,9.353074,-0.190526,4.018358,-2.961807,1.333679,-11.102446,2,cluster1
4323,17.129982,17.770841,5.248114,-9.370395,-0.398372,7.621024,-20.542123,-4.399409,6.166101,-0.744782,0,cluster0
4324,15.155445,19.520213,0.103923,0.814064,2.771281,0.952628,6.772319,-4.001037,-0.363731,-16.887495,0,cluster1
4325,13.613919,28.076544,7.395857,1.437602,3.204294,0.155885,-3.273576,-4.78046,10.842638,-5.559883,0,cluster0
4326,9.612882,25.91148,4.139601,1.333679,16.991418,-2.286307,-3.256256,-1.991858,12.228279,-5.542563,1,cluster2
4327,15.363291,-0.900666,-20.005187,-7.967434,-4.139601,4.503332,0.155885,-14.514586,9.370395,-19.000597,2,cluster1
4328,10.842638,10.929241,3.845153,2.147743,12.210958,0.987269,-6.512511,-8.660254,15.086163,-5.473281,1,cluster2
4329,0.588897,7.413177,-4.41673,-1.662769,10.097856,-0.969948,5.421319,8.798818,15.016881,-12.834496,2,cluster2
4330,17.857444,19.7627,17.961367,6.13146,2.615397,0.640859,-8.331164,1.818653,1.160474,3.048409,0,cluster0
4331,7.326575,27.851377,6.858921,3.654627,7.447818,10.91192,-5.45596,-3.135012,14.791714,-2.979127,1,cluster0
4332,10.167138,7.291934,-1.801333,-2.788602,0.069282,-2.615397,4.555294,-4.520653,16.818213,-15.276688,2,cluster2
4333,17.996008,6.235383,-7.205331,-5.300075,10.773356,2.805922,-4.607255,5.196152,5.473281,-15.242047,0,cluster1
4334,6.096819,14.583868,-6.425908,-8.400446,5.10955,-1.437602,8.123318,-7.586383,12.158997,-27.60889,2,cluster1
4335,12.072394,8.989344,-20.628725,-10.149818,4.018358,-5.248114,7.257293,7.188011,4.919024,-20.507482,2,cluster1
4336,19.520213,12.037753,-6.962844,-0.571577,-8.746857,-1.835974,-4.659217,5.888973,1.957217,-7.517101,0,cluster1
4337,14.237458,22.551302,6.252703,-6.720357,-3.619986,2.823243,-20.12643,-7.776908,18.948636,1.645448,0,cluster0
4338,20.472841,10.392305,8.019395,-4.867063,5.681127,-3.879794,-4.555294,5.265434,2.286307,1.420282,1,cluster0
4339,4.382089,17.407111,-4.122281,-2.199705,13.025022,8.920062,-7.101408,-7.690306,21.650635,2.684679,1,cluster2
4340,8.85078,6.304665,-9.526279,2.73664,8.989344,0.017321,10.132497,-6.547152,5.733088,-8.989344,2,cluster2
4341,9.508959,1.628128,-9.023985,3.238935,0.398372,6.044857,0.467654,-10.149818,4.78046,-13.406073,2,cluster1
4342,11.137087,14.046932,0.987269,-6.893562,7.222652,-3.048409,-7.811549,-3.135012,11.431535,-4.815101,1,cluster2
4343,8.85078,13.856406,-5.352037,2.078461,-4.624576,-9.387715,-5.196152,5.906293,3.360179,-4.572614,0,cluster0
4344,20.905853,31.003709,19.78002,-5.161511,10.288382,11.24101,-11.777945,-10.444266,11.535458,-10.23642,1,cluster0
4345,12.95574,7.621024,2.667358,-3.308217,0.935307,5.196152,-0.415692,-7.967434,7.672985,-12.921099,0,cluster1
4346,21.927763,34.796901,6.720357,-0.207846,8.435087,-0.34641,-13.492676,-1.143154,11.067805,-13.943009,0,cluster0
4347,19.7627,22.949673,24.647083,-6.80696,0.952628,-7.603703,-18.567585,-9.89001,12.349522,2.442192,1,cluster0
4348,16.125393,16.541085,3.204294,-3.602666,5.577204,2.424871,-12.453445,-9.179869,11.674022,-4.035678,0,cluster0
4349,5.80237,11.206369,-12.193638,0.069282,2.580756,5.577204,12.557368,-4.970986,6.339306,-25.097416,2,cluster1
4350,1.03923,19.728059,1.732051,-6.928203,14.912957,8.071357,12.28024,-5.78505,35.541683,-17.320508,2,cluster2
4351,18.429021,20.472841,20.334276,-8.071357,4.607255,2.598076,-15.917547,4.832422,11.639381,-3.879794,0,cluster0
4352,16.229316,17.147303,0.69282,-1.593487,0.588897,5.161511,-13.371432,-5.559883,11.25833,-1.03923,0,cluster0
4353,9.89001,15.501855,-6.096819,4.468691,15.363291,4.191563,16.402521,-13.527317,16.766252,-20.853892,2,cluster2
4354,20.316956,21.80652,6.858921,-7.621024,5.144191,2.771281,-19.953225,-1.506884,12.418804,-0.311769,0,cluster0
4355,16.177355,20.282315,13.492676,4.070319,11.431535,2.251666,-0.259808,1.073872,-0.415692,-4.832422,0,cluster0
4356,23.278763,10.963882,-3.221615,3.256256,0.103923,4.486012,-1.610807,8.746857,-5.507922,-13.527317,0,cluster1
4357,5.178832,19.035238,7.17069,1.195115,17.701559,5.525242,8.729536,-1.939897,14.150855,-16.610367,1,cluster2
4358,26.102006,18.221174,14.220137,-8.227241,2.476833,-0.173205,-13.059663,-4.260845,11.518138,-7.239972,0,cluster0
4359,10.600151,19.7627,0.883346,0.536936,15.830944,-2.857884,13.28483,-8.53901,16.731611,-3.06573,1,cluster2
4360,20.940494,14.168176,-1.628128,-2.04382,7.759588,4.884383,11.899189,-5.161511,2.268987,-15.086163,2,cluster1
4361,15.865585,9.301113,-0.433013,1.160474,19.208443,7.569062,12.26292,-2.494153,6.339306,-19.572174,2,cluster2
4362,14.185496,10.8946,16.627688,6.720357,20.4382,-5.040268,10.513548,-11.189048,16.36788,5.750409,1,cluster2
4363,5.45596,9.266472,-0.207846,2.147743,6.962844,0.883346,7.794229,-7.932793,10.998523,0.606218,1,cluster2
4364,10.686753,5.80237,-18.446341,2.701999,3.983717,15.172765,17.753521,5.940934,0.900666,-25.963442,0,cluster1
4365,8.746857,9.145228,-8.244562,-5.178832,6.945524,9.041305,8.816139,1.939897,16.558406,-19.831982,2,cluster1
4366,16.02147,13.094304,-9.924651,-10.028574,3.377499,0.952628,12.921099,-8.746857,18.532944,-6.997485,2,cluster1
4367,20.524802,18.965956,8.712216,-17.04338,6.772319,-4.503332,-14.254778,-12.765214,21.47743,5.248114,1,cluster0
4368,6.044857,14.358701,5.525242,0.6755,9.647523,2.840563,9.734126,-10.201779,17.909405,-3.152332,2,cluster2
4369,16.108073,26.93339,-1.091192,-3.914435,4.468691,-1.732051,-3.810512,-2.04382,4.208883,-4.070319,1,cluster0
4370,5.888973,15.120804,4.503332,-4.953665,2.823243,-3.135012,0.225167,0.710141,17.0607,4.278165,1,cluster2
4371,17.199265,21.581353,-1.437602,0.935307,-4.001037,-0.086603,-0.467654,7.395857,-14.65315,-15.67506,0,cluster0
4372,13.28483,26.777505,-10.305702,-13.787124,4.832422,7.136049,-1.281718,-4.659217,8.556331,-18.273136,0,cluster1
4373,16.385201,6.720357,-8.642934,-4.832422,4.41673,-4.226204,-1.03923,-7.967434,9.734126,-18.06529,2,cluster1
4374,15.69238,28.6308,8.487049,-0.762102,4.43405,10.461587,-14.531906,4.139601,3.446781,-3.446781,1,cluster0
4375,29.271659,18.047969,11.206369,-2.979127,0.640859,5.421319,-15.363291,-4.884383,6.46055,-9.422356,0,cluster0
4376,29.392902,16.211996,3.360179,-5.45596,-0.588897,-3.550704,-5.248114,-15.380611,1.853294,2.494153,0,cluster0
4377,21.269584,-0.277128,-23.781058,-7.032126,0.6755,-1.299038,7.84619,-11.760625,12.834496,-12.245599,2,cluster1
4378,7.222652,31.228876,13.873727,1.558846,10.167138,3.568025,-13.665881,5.594524,13.423394,-2.459512,1,cluster0
4379,16.541085,15.623098,-4.08764,5.300075,18.619546,6.13146,0.536936,-19.676097,10.392305,-19.347008,2,cluster2
4380,19.554854,18.480982,5.040268,-4.849742,-1.299038,-2.684679,-1.004589,-6.703037,13.440714,1.351,1,cluster0
4381,11.223689,2.927166,-10.56551,-6.876242,-0.744782,0.640859,16.02147,-6.651075,13.856406,-16.056111,2,cluster1
4382,15.917547,19.035238,-6.547152,-5.022947,5.733088,1.264397,-1.71473,-10.807997,14.133535,-11.708663,2,cluster2
4383,14.358701,14.895637,6.893562,-7.274613,-0.6755,3.41214,-21.581353,-3.342858,4.520653,-1.454923,0,cluster0
4384,10.201779,23.070917,18.203854,7.032126,5.958255,-1.177795,-10.859959,-8.85078,3.360179,-11.24101,1,cluster0
4385,11.154407,25.530429,9.145228,-0.6755,17.251226,6.616434,-11.725984,-3.550704,9.283792,-4.572614,1,cluster0
4386,8.469728,8.937382,7.188011,0.536936,16.437162,5.80237,6.789639,0.900666,8.313844,-4.693858,1,cluster2
4387,10.8946,22.326135,20.247674,0.433013,20.12643,-4.451371,-1.489564,2.37291,14.133535,-17.303188,1,cluster2
4388,11.379574,25.391865,14.358701,-9.093267,11.396894,5.10955,-10.496228,-6.114139,25.720954,7.447818,1,cluster0
4389,26.794826,10.634792,-7.517101,-0.051962,4.070319,14.514586,2.563435,-20.039828,2.71932,-20.992456,2,cluster1
4390,21.581353,14.376022,-8.435087,-1.610807,14.237458,14.705111,11.483497,-15.588457,8.123318,-20.45552,0,cluster1
4391,16.852854,11.24101,8.383126,-2.875204,1.03923,10.807997,0,-11.58742,11.881869,-1.004589,0,cluster0
4392,17.753521,16.315919,12.643971,0.883346,8.296523,-0.259808,-11.206369,-12.592009,17.961367,-4.347448,1,cluster0
4393,9.318433,10.721394,6.651075,5.161511,5.594524,-3.689268,6.13146,-16.471803,26.413775,-7.690306,2,cluster2
4394,10.097856,14.202817,15.744342,-0.381051,16.385201,3.689268,4.208883,-16.35056,27.730133,-7.343895,2,cluster2
4395,10.23642,12.089715,-20.542123,1.628128,2.476833,5.196152,16.454483,-10.600151,4.520653,-22.014366,2,cluster1
4396,22.932353,2.268987,1.506884,6.235383,16.766252,-1.299038,27.782095,-17.7362,17.285867,-6.425908,2,cluster2
4397,2.268987,16.922136,-7.014806,-1.160474,10.634792,1.073872,4.624576,2.927166,22.793789,1.160474,1,cluster2
4398,10.496228,14.185496,4.10496,-2.563435,9.924651,2.753961,-8.487049,-16.974098,17.632277,-13.769804,1,cluster2
4399,19.312367,7.15337,-2.286307,-3.516063,9.110587,2.511474,2.095781,-5.507922,-1.316359,-16.870175,0,cluster1
4400,12.643971,17.268547,10.91192,-0.294449,-0.381051,-7.655665,-13.440714,-1.02191,3.74123,-6.304665,1,cluster0
4401,18.515623,8.105998,-13.267509,0.744782,-7.724947,5.750409,8.054036,-6.425908,-2.927166,-24.88957,0,cluster1
4402,13.371432,16.71429,11.327612,5.178832,3.671948,9.682164,-5.923614,-1.160474,3.568025,-10.461587,0,cluster0
4403,6.252703,24.993493,19.797341,2.459512,0.554256,2.407551,-14.150855,-8.972023,14.67047,0.069282,1,cluster0
4404,6.287344,15.051522,5.265434,-12.540048,22.326135,7.967434,-4.243524,-5.213473,18.983277,-1.03923,1,cluster2
4405,22.204891,23.469288,13.839086,0.796743,2.961807,4.260845,-11.154407,-1.818653,2.424871,-2.06114,0,cluster0
4406,14.618509,22.482019,13.717842,-6.062178,3.706589,9.664844,-14.618509,0.242487,13.250189,4.018358,1,cluster0
4407,5.577204,9.526279,-5.629165,-2.927166,7.863511,2.424871,8.504369,-6.997485,12.661291,-12.990381,2,cluster2
4408,12.574689,18.723469,-14.618509,-5.78505,21.910443,-1.610807,9.491638,-0.917987,14.410663,-18.723469,2,cluster2
4409,24.144788,15.311329,17.753521,2.147743,1.385641,-0.484974,-6.529832,-3.897114,0.484974,-1.922576,0,cluster0
4410,10.617471,24.179429,5.681127,-0.467654,1.922576,0.363731,-13.579278,-0.294449,11.968471,-4.659217,0,cluster0
4411,29.237018,21.373507,12.418804,-0.363731,6.737678,3.914435,-9.145228,5.975575,-9.301113,-7.274613,0,cluster0
4412,14.930278,18.4117,-2.961807,-7.239972,11.050484,14.601188,3.74123,-8.487049,19.918584,-10.877279,0,cluster2
4413,14.376022,17.614957,-8.435087,-4.364768,0.883346,4.503332,11.292971,-5.663806,3.152332,-20.022507,0,cluster1
4414,5.698447,18.619546,15.397932,-4.711178,9.87269,-1.558846,-5.265434,-13.30215,27.522287,7.759588,1,cluster2
4415,16.333239,5.750409,1.229756,-5.819691,12.141676,-0.710141,0.952628,-8.954703,15.865585,-14.029612,2,cluster2
4416,12.93842,1.420282,-10.115177,-6.910883,6.720357,-4.555294,0.779423,-2.199705,9.023985,-10.652112,2,cluster1
4417,9.5436,17.476393,4.174242,-3.048409,14.826355,-1.143154,-4.832422,0.484974,18.792751,8.746857,1,cluster2
4418,28.076544,16.056111,3.013768,-2.684679,4.399409,3.429461,0.969948,-10.305702,13.180907,-14.30674,0,cluster1
4419,23.088237,15.190086,-8.227241,-1.108513,12.453445,-2.71932,9.664844,3.464102,5.317396,-14.67047,2,cluster1
4420,26.742864,29.929838,9.439677,-4.849742,5.421319,-3.273576,-1.108513,-3.290897,-0.987269,-5.473281,0,cluster0
4421,15.397932,21.286904,-2.771281,-3.983717,-5.888973,-0.138564,-12.713253,12.072394,8.105998,5.213473,1,cluster0
4422,6.166101,17.233906,2.199705,6.754998,-6.027537,-0.242487,-16.090752,5.837011,4.347448,4.884383,0,cluster0
4423,22.135609,22.378096,6.893562,-4.243524,3.793191,3.879794,-19.381649,-4.607255,20.247674,-3.048409,0,cluster0
4424,21.945084,14.168176,2.303628,-2.580756,1.351,11.58742,-5.300075,3.342858,1.229756,-9.456997,0,cluster0
4425,16.177355,25.23598,11.951151,5.248114,10.409625,6.46055,-7.205331,-4.970986,17.788162,-7.967434,1,cluster0
4426,27.972621,16.36788,-16.333239,-6.495191,3.706589,10.045895,10.756036,-3.793191,4.018358,-20.646046,2,cluster1
4427,23.52125,10.253741,-17.216585,-8.383126,-5.577204,2.078461,7.950113,-6.754998,-3.048409,-25.513108,0,cluster1
4428,18.810072,8.400446,-22.066327,-15.155445,-0.190526,5.940934,-12.470766,-8.244562,12.210958,-26.413775,0,cluster1
4429,18.810072,11.708663,-16.004149,-9.422356,2.580756,5.317396,18.827392,-6.235383,12.60933,-9.734126,2,cluster1
4430,12.384163,10.201779,7.274613,1.662769,-0.623538,2.598076,-12.93842,0.952628,1.333679,1.212436,0,cluster0
4431,22.447378,16.02147,15.865585,4.139601,0.173205,1.316359,-9.89001,7.118729,-3.637307,1.36832,1,cluster0
4432,17.562995,4.208883,-1.02191,6.356626,0.086603,-5.577204,18.567585,9.56092,-15.571137,-38.728656,0,cluster1
4433,18.879354,21.893122,18.498303,6.876242,6.651075,-2.979127,-6.789639,-14.739752,14.185496,0.848705,1,cluster0
4434,21.390827,7.032126,-16.125393,-10.115177,4.988306,9.335754,7.482459,-8.209921,3.775871,-17.233906,2,cluster1
4435,9.387715,8.1926,-16.610367,-9.422356,8.105998,3.013768,15.623098,4.43405,2.320948,-11.171728,2,cluster1
4436,14.722432,3.325538,-2.528794,-3.706589,5.403999,-5.421319,13.30215,-3.568025,14.012291,-9.456997,2,cluster2
4437,12.730573,9.422356,2.840563,5.092229,3.135012,3.377499,-0.987269,-8.712216,12.661291,1.108513,1,cluster2
4438,9.491638,3.377499,3.654627,1.03923,10.929241,-3.06573,-2.598076,-7.967434,11.829907,-3.464102,1,cluster2
4439,9.041305,25.58239,-2.009179,-0.952628,3.429461,1.03923,7.118729,-11.223689,23.278763,7.932793,2,cluster2
4440,9.716805,4.139601,0.796743,1.558846,10.807997,-0.606218,11.206369,-1.212436,14.462624,0.086603,1,cluster2
4441,16.870175,4.312807,11.206369,-9.266472,7.967434,-9.127908,1.472243,-17.874764,26.760185,-7.482459,2,cluster2
4442,16.194675,18.030649,8.348485,-11.015843,-0.259808,-4.347448,-5.040268,-1.108513,17.320508,0.640859,0,cluster0
4443,23.469288,16.645008,20.10911,-0.831384,8.972023,-7.118729,-11.223689,-13.665881,22.274173,-4.364768,1,cluster0
4444,17.961367,13.943009,-5.992896,-0.207846,9.023985,-3.637307,-4.468691,1.628128,3.273576,-17.459072,2,cluster1
4445,23.781058,5.958255,-17.701559,-11.396894,12.93842,11.414215,3.41214,-17.840123,21.719917,-24.54316,2,cluster1
4446,11.033164,27.9553,17.822803,6.495191,14.722432,-4.295486,-8.729536,1.645448,9.249151,5.057588,1,cluster0
4447,18.913995,25.703634,9.751446,-1.662769,4.555294,6.685716,-21.598674,0.848705,2.04382,7.343895,1,cluster0
4448,21.321545,24.906891,-1.853294,-4.278165,6.876242,5.490601,1.437602,4.382089,7.638344,-14.757073,0,cluster0
4449,15.952188,21.009776,22.447378,5.750409,7.326575,3.256256,3.602666,-1.454923,8.642934,-4.312807,1,cluster0
4450,24.681724,11.847228,-26.725544,-8.227241,-0.086603,6.893562,6.720357,-14.860996,9.578241,-29.271659,2,cluster1
4451,16.558406,14.410663,-1.333679,-3.204294,18.186533,4.001037,11.864548,-17.770841,17.996008,-13.128945,2,cluster2
4452,5.178832,14.376022,-4.364768,-8.331164,15.484534,1.108513,2.009179,-12.93842,22.482019,-0.571577,1,cluster2
4453,19.520213,13.561958,7.326575,1.610807,7.274613,-3.290897,-1.056551,2.407551,1.02191,-9.682164,0,cluster0
4454,15.380611,4.572614,-14.930278,-11.570099,-3.897114,9.768767,5.78505,4.988306,0.086603,-11.085125,0,cluster1
4455,16.419842,-2.598076,-19.693418,-12.332202,2.04382,-0.207846,2.684679,-4.624576,12.851817,-9.093267,2,cluster1
4456,17.493713,-3.06573,2.909845,-6.82428,4.919024,-13.458035,-0.744782,0.917987,9.266472,-5.975575,2,cluster2
4457,23.313404,17.459072,-4.191563,-4.520653,7.898152,15.952188,-0.987269,-6.443229,4.468691,-19.277725,0,cluster1
4458,15.813624,15.727021,-2.130422,5.092229,3.949076,4.41673,-6.633755,-11.396894,4.76314,-10.721394,0,cluster0
4459,16.662329,10.652112,4.43405,5.611845,4.711178,1.454923,-5.005627,-21.927763,8.989344,-2.026499,1,cluster2
4460,6.200742,27.574249,7.621024,3.723909,20.230353,-0.32909,0.32909,-10.981202,11.777945,-3.169653,1,cluster2
4461,9.578241,16.575726,14.462624,1.645448,9.231831,0,7.84619,-5.888973,17.424431,-7.136049,1,cluster2
4462,16.974098,23.278763,11.015843,9.734126,-4.070319,-0.69282,-17.424431,3.914435,9.578241,1.351,0,cluster0
4463,12.28024,22.637904,-8.365805,-3.429461,5.334716,5.715768,-1.299038,9.179869,6.166101,-16.679649,0,cluster1
4464,16.36788,36.425028,7.638344,-9.179869,6.754998,10.444266,-15.900226,-5.092229,14.65315,-10.56551,0,cluster0
4465,9.56092,9.526279,-15.068842,-13.111625,6.928203,5.767729,10.756036,-5.022947,9.699485,-12.886458,2,cluster1
4466,23.607853,13.787124,-12.055074,-7.378536,-7.742267,5.352037,13.943009,-3.031089,5.78505,-16.437162,0,cluster1
4467,18.74079,27.002672,-8.902741,-6.218062,-3.031089,6.685716,-7.274613,-17.008739,5.213473,-15.242047,0,cluster1
4468,34.77958,7.776908,-3.429461,-7.586383,-2.217025,3.689268,-7.465139,-10.56551,7.621024,-14.722432,0,cluster1
4469,11.033164,10.115177,-1.506884,-1.351,12.314881,4.624576,1.333679,-15.969508,24.127468,-4.191563,2,cluster2
4470,12.037753,12.557368,8.53901,2.286307,13.406073,10.859959,-5.45596,-16.004149,24.820288,2.615397,1,cluster2
4471,23.19216,10.530869,-5.282755,-5.161511,-2.165064,15.397932,0.121244,-3.897114,-6.096819,-17.649598,0,cluster1
4472,14.081573,40.841758,13.821765,-2.961807,12.210958,9.682164,-13.042343,12.574689,4.226204,-11.154407,1,cluster0
4473,9.508959,11.067805,-0.744782,-0.987269,11.743304,5.698447,2.944486,-4.849742,16.056111,-2.165064,1,cluster2
4474,9.041305,27.643531,10.773356,-4.641896,0.952628,3.152332,-9.041305,0.155885,23.434647,-6.529832,1,cluster0
4475,15.744342,10.56551,-18.983277,-9.422356,-1.454923,4.122281,7.361216,9.768767,-2.684679,-27.418364,0,cluster1
4476,10.167138,23.417327,12.107035,-2.338269,19.139161,-7.136049,-1.437602,-3.862473,14.566547,9.075946,1,cluster2
4477,13.769804,16.35056,3.290897,1.541525,16.004149,1.870615,-5.629165,-2.753961,22.568622,-10.201779,1,cluster2
4478,15.952188,4.832422,-13.475355,-1.541525,1.351,-1.541525,2.615397,-1.004589,5.767729,-18.810072,2,cluster1
4479,14.65315,20.264994,8.331164,-2.442192,12.072394,3.723909,-0.017321,-4.745819,9.595561,-1.229756,1,cluster0
4480,17.407111,12.93842,-22.689866,-6.962844,3.931755,13.250189,7.898152,-4.970986,1.69741,-31.211556,2,cluster1
4481,16.800893,7.257293,-11.379574,-5.992896,6.270024,9.058626,7.863511,-5.698447,11.725984,-19.502892,2,cluster1
4482,20.4382,18.151892,-0.034641,-8.452408,1.835974,12.60933,-3.845153,-8.52169,19.831982,-10.444266,0,cluster1
4483,10.080536,16.194675,4.122281,-1.853294,15.813624,-1.264397,5.092229,-8.608293,26.25789,-3.481422,2,cluster2
4484,17.892085,14.531906,5.819691,0,6.321985,-0.952628,-6.321985,-15.623098,15.67506,-13.804445,1,cluster2
4485,13.458035,19.797341,9.023985,-1.091192,9.959292,-12.020433,-0.848705,0.831384,16.35056,1.766692,1,cluster2
4486,7.222652,8.019395,9.058626,1.36832,18.706149,-1.818653,10.392305,-6.945524,17.666918,-0.484974,2,cluster2
