@relation 'AT: waveform-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.305x7-0.302x15+0.297x8-0.293x14+0.283x6... numeric
@attribute 0.466x11+0.393x10+0.384x12-0.24x17+0.236x9... numeric
@attribute 0.402x28+0.368x29+0.309x32+0.308x35-0.28x38... numeric
@attribute -0.462x25-0.408x33-0.35x27+0.277x32+0.263x23... numeric
@attribute '-0.418x30-0.366x40+0.337x26+0.29 x21+0.286x36...' numeric
@attribute 0.452x26+0.331x36+0.323x38+0.321x34-0.289x37... numeric
@attribute -0.457x1+0.383x28+0.332x31-0.283x38-0.269x29... numeric
@attribute 0.405x39-0.322x27-0.288x32+0.274x22+0.268x21... numeric
@attribute -0.494x34-0.375x35+0.344x28+0.291x22+0.281x23... numeric
@attribute -0.511x36+0.395x38+0.248x25-0.228x1-0.228x24... numeric
@attribute '0.478x1-0.39x24+0.315x22+0.3  x40+0.287x37...' numeric
@attribute 0.494x39-0.315x29-0.304x34-0.276x21+0.263x24... numeric
@attribute '0.401x31+0.397x24+0.384x1+0.381x32+0.34 x21...' numeric
@attribute 0.473x23-0.449x21+0.336x33-0.316x40+0.242x35... numeric
@attribute '0.526x27+0.38 x29-0.33x28-0.321x30+0.261x22...' numeric
@attribute 0.505x37-0.386x33+0.302x39+0.273x29-0.252x27... numeric
@attribute '0.487x26-0.384x22+0.335x40-0.293x35+0.25 x33...' numeric
@attribute -0.476x35-0.383x40-0.356x24+0.328x27-0.233x26... numeric
@attribute '0.409x32+0.382x25+0.37 x40-0.322x37-0.314x26...' numeric
@attribute -0.397x31-0.353x29+0.298x34+0.283x26+0.273x27... numeric
@attribute -0.432x31-0.423x23+0.407x32+0.287x22+0.278x30... numeric
@attribute 0.387x21+0.347x30+0.345x20+0.334x28+0.306x29... numeric
@attribute '0.433x38+0.431x2-0.353x25+0.3  x28+0.242x33...' numeric
@attribute 0.814x2-0.302x33+0.182x30-0.17x40-0.158x38... numeric
@attribute -0.777x20+0.312x36+0.309x28-0.204x34-0.173x25... numeric
@attribute 0.686x3+0.644x19-0.163x4+0.123x11+0.117x12... numeric
@attribute 0.689x19-0.647x3-0.157x18+0.104x4-0.096x16... numeric
@attribute 0.795x18-0.405x4+0.258x10-0.164x13+0.125x9... numeric
@attribute 0.825x4+0.392x18+0.233x12+0.199x10-0.119x5... numeric
@attribute 0.713x10-0.606x12-0.217x9-0.156x5-0.103x18... numeric
@attribute '0.608x12-0.474x11-0.375x9+0.36 x10-0.26x13...' numeric
@attribute -0.7x13+0.435x17+0.322x9-0.266x5+0.247x11... numeric
@attribute -0.619x11-0.534x5+0.462x9-0.201x6-0.2x16... numeric
@attribute 0.652x14+0.482x5+0.393x9-0.249x11+0.178x10... numeric
@attribute class {0,1,2}

@data
2.499339,-0.137486,-1.026429,-0.990836,0.696092,-0.72075,1.296182,0.440553,-0.868827,0.198601,0.077707,-1.687224,-0.14021,-1.420638,-0.704957,-0.279194,0.550253,0.600126,0.392839,0.538076,-0.932047,-0.698833,-1.179225,-1.218018,0.211068,-1.381138,0.644758,0.192722,0.496084,-0.276091,-1.063242,1.560504,0.895862,-0.787631,1
-0.342664,-0.614195,1.341978,0.05055,1.484293,-0.251084,-0.195339,-2.82677,-0.462792,0.729089,1.637178,0.630642,0.122829,0.284058,0.542383,2.193931,-1.198716,-1.74668,1.281757,0.519225,-2.357974,-0.601791,-1.006059,-0.984075,-1.384527,-0.660124,-1.267996,0.236178,0.126983,0.025844,-0.688342,-0.396801,0.339117,-0.226249,0
-1.884332,-1.850429,0.575322,0.933078,0.901234,-0.054444,0.698561,-0.364211,0.203381,-0.054118,-0.171232,0.247714,1.203274,-1.460153,-0.092663,0.543327,-1.852505,0.043273,0.496617,0.112667,-0.324311,0.686441,0.600637,0.855425,-0.595827,-1.547567,0.60403,0.785545,-0.841808,0.445492,0.094069,-0.867655,-0.340031,0.716679,0
-1.415894,2.58915,-0.802616,-0.354992,-0.753925,-0.563826,1.242528,0.907089,1.023622,1.24561,0.786872,0.210313,-1.266786,-1.796914,0.821799,-0.973453,0.047589,-0.583936,-0.378244,1.475217,0.678673,0.110765,1.624896,1.580283,0.092197,-1.261913,0.674985,0.577721,-0.024116,-0.154712,0.506361,0.131109,-0.054581,0.067541,2
-4.227647,-1.084993,-0.900529,-0.500321,0.190845,-0.246157,-0.617474,0.981193,0.391259,-1.030699,0.370262,0.442029,0.007231,0.432307,-1.240141,0.743891,0.747629,-0.43616,-1.012143,-0.143205,1.278546,-1.073948,0.067836,0.520688,0.134114,0.299047,0.454246,0.105576,-0.08041,0.523917,0.289548,0.365278,-0.41347,-0.498729,2
0.386667,3.091124,-1.592955,0.254126,-0.272712,-0.742139,-0.560064,-0.215164,-0.13652,-0.453874,-0.350038,0.899545,1.282003,1.027265,1.130122,-0.792622,1.453294,0.726227,0.118665,-0.674637,2.821691,0.363191,-0.258612,-0.399118,-1.413807,-0.014012,-0.086654,-1.147256,0.149582,0.602628,-0.815797,-0.038956,-0.315872,-0.27751,2
4.513962,-1.195913,0.194855,1.374316,0.999697,0.084717,0.112847,-0.676548,0.677997,0.44578,-0.838745,0.720976,-0.317551,0.496523,0.375085,-0.76292,-0.130128,1.503193,0.340166,0.390733,-0.794788,1.101555,-1.014581,-0.68389,0.313088,-0.557688,0.018831,-1.039905,-0.459364,-0.550081,-1.858032,-0.070353,-0.386326,-1.037132,1
0.952347,-2.122624,-0.67127,-0.792463,-1.069516,2.08218,0.133793,-1.821275,-0.809372,-0.689103,-0.11066,-0.281257,-2.463522,0.797621,2.045708,-0.377163,2.536207,-1.203725,2.032851,-0.568806,0.449081,-1.674459,-0.544452,0.41801,-1.000801,0.037102,0.526017,-1.389343,1.030594,0.35836,0.252627,-0.046862,0.589552,-0.996428,0
-0.408544,1.060363,0.204454,-1.243992,-0.621238,-0.518556,2.380188,2.322478,0.050966,1.173792,-0.889248,0.558973,-0.428527,0.444702,0.276482,0.489685,0.705807,0.52069,-0.274794,-1.69224,0.358124,2.12299,-1.612802,0.026374,0.949244,0.02943,0.93111,-0.902801,0.945283,0.132993,-0.120831,-1.000545,0.529136,0.032932,2
3.770981,-2.654162,-1.589601,-1.166197,-0.22575,-0.467542,-1.392571,-2.348986,-0.272469,-0.263047,0.750416,0.203398,1.126489,-0.419601,-0.65319,0.671381,0.573309,0.57914,-0.425097,-0.20865,-0.376549,0.015963,0.443956,0.361841,-0.080787,0.475769,-0.461834,-0.218651,-0.408963,-0.093571,0.588778,0.169152,-0.253369,0.618479,0
0.781195,-0.579517,-0.37871,0.214801,1.134595,-1.561308,0.514161,-0.402828,-0.748676,-1.411271,0.093955,0.658978,0.72736,0.776856,0.996358,-1.612316,-1.18872,-2.109496,-0.370862,-0.069497,0.651786,0.12938,-0.034068,-1.199012,-0.923639,1.032665,-1.028666,-0.004463,-0.435233,0.21757,-0.024609,0.258708,-0.326231,-0.1934,0
0.431368,-1.664461,-1.32323,-2.336741,0.036053,0.507527,0.196614,-0.485555,1.227112,1.059662,-0.414324,-0.190687,0.557572,-0.563332,-0.096749,0.123948,0.662424,1.422448,-0.269017,-1.643305,-0.776082,0.233615,0.215499,-0.254565,0.696858,0.316502,-0.258182,0.777629,0.252117,0.537399,0.196758,-0.729395,-1.091838,0.273399,0
-3.674377,-0.644511,0.480148,0.834256,-0.237515,-0.191535,0.61729,-0.501857,0.330533,-3.117452,-1.179617,1.129775,-1.926435,-1.90811,-0.923883,-1.417112,1.472123,1.244776,-0.603802,-0.086465,0.338123,-0.357599,1.433277,0.945249,1.663654,0.728162,-0.72978,-1.02579,0.695095,0.634086,-0.898417,-0.476882,-0.344768,-0.176481,2
0.272616,2.943156,1.180901,0.478284,0.816569,-0.701937,1.059759,1.177253,-0.085271,0.428425,0.406164,-0.142724,0.369819,2.281727,-0.150813,-0.591334,0.106267,1.526503,0.548753,0.212308,0.394883,1.106522,-0.778592,0.334562,0.664469,0.975117,0.694238,0.947367,-0.476095,0.483897,0.631044,-1.415971,-0.169926,0.014704,1
-3.183657,2.730647,0.296568,-1.268545,-1.05037,-0.006034,-0.998917,0.492192,0.040164,1.075941,-0.594153,0.98448,1.221177,0.17257,0.513297,0.158425,-0.446864,0.448237,-0.877569,0.070498,0.361329,0.322845,1.524502,0.944782,0.450745,0.134124,2.491367,-0.751716,-0.055361,-0.418125,0.034607,0.081986,-0.361849,0.123143,2
-4.191171,-1.104077,1.235322,-2.130935,-1.245218,1.097909,-1.17933,0.495841,-1.374125,-1.097575,1.341667,0.52371,-1.480591,-1.862051,0.163371,-0.843659,1.442325,1.043558,-0.593564,0.445889,-0.239215,0.421034,-0.515576,0.815418,-2.061707,-0.124692,0.710188,-0.616401,-0.384732,0.296717,-0.871299,1.246251,0.692389,0.141375,0
2.666609,0.424088,0.710119,-0.333522,1.771024,-0.010343,-0.452126,-0.220898,1.275598,-1.349242,-1.292046,0.377898,-0.405262,0.326691,-1.065202,0.464989,-0.166779,-0.873842,-0.702837,-0.256401,-0.023265,-1.976493,0.72658,0.746024,0.471755,1.272834,-0.429179,-0.737732,-0.144784,0.240296,-0.43775,0.28464,0.577003,0.131051,1
-3.756344,1.0996,-1.311983,2.021082,-0.577509,-0.451857,1.762667,0.874961,-0.212384,-2.418045,-0.489549,0.260451,0.491075,2.082167,2.136504,-0.357323,-0.211524,0.570871,1.409001,-1.977279,2.146908,-0.08552,0.689296,1.18117,-0.319096,0.105804,0.774463,0.360931,0.432721,0.076467,0.808971,-0.852228,0.693838,-1.441573,2
-0.193568,2.568886,-0.925083,0.842067,-1.090229,0.585547,1.152668,0.557053,-0.4315,0.605875,0.544453,0.426672,-0.066236,-0.400963,0.327228,1.779619,0.291214,-2.037918,-1.239107,0.10281,0.543158,-0.090972,0.165212,1.189157,-1.835428,-0.473827,0.696777,-0.730048,-0.688151,1.1126,0.961973,0.277875,0.522947,-0.092607,1
0.576186,-3.268804,1.862648,1.077177,0.952589,-0.684088,-0.181555,0.325232,0.500915,0.041051,0.083297,0.274735,-1.486984,-1.830621,0.9497,0.116624,-0.616979,2.040182,0.064099,0.64305,-0.831415,0.063658,0.035115,-0.893255,-0.506819,0.25221,0.322944,-0.404875,-0.514888,0.023664,-0.591816,-0.467958,0.13356,-0.58951,0
0.953688,-1.373741,-0.73857,1.355932,1.601007,0.622958,-0.326799,-0.3022,0.642543,-1.094659,1.202414,-0.484321,-0.881131,1.19822,-0.098112,-0.449044,-1.815556,1.69267,1.244154,-2.137273,-0.700068,-1.584726,2.8644,-1.128338,0.519166,-0.972842,0.1082,-0.214855,-0.748273,-1.349717,0.825582,0.11204,-0.447913,-0.263709,0
-0.364782,1.765571,-1.541586,0.072406,1.080057,0.110787,-0.709057,0.230637,0.558189,-2.437803,-0.184185,0.232884,-1.115161,-0.075556,0.060567,0.585143,-0.419891,0.577941,0.96164,-0.883072,1.057743,-0.539304,-1.089215,0.464161,0.984178,-0.577939,0.340716,0.90748,-0.365398,-0.472474,-0.603783,0.189452,-1.488619,-0.933664,2
5.048707,-3.161085,1.761132,-1.280764,0.153167,-0.984001,-0.81094,0.097526,-0.083732,-1.337037,-0.770975,-0.589757,-0.421638,-0.664406,-1.369658,0.065021,0.597693,-1.20679,0.7393,-0.212873,-0.244462,-0.911393,0.282336,-0.615979,-1.410105,-0.706105,-0.45503,1.329791,0.51075,0.215643,0.890068,0.628435,-0.455571,0.415836,1
3.972049,0.409427,0.604135,1.307376,-0.263773,-0.176125,-0.562055,0.478606,0.054989,-0.357672,0.076174,-1.194601,0.002921,0.141556,-0.053066,-0.497046,0.217968,-0.841314,1.597887,0.332017,-1.687402,-3.219306,-0.577702,0.180691,1.036861,-1.821281,-1.15437,0.295408,-0.197443,-0.685344,-1.112183,1.228261,-0.748873,-0.271731,1
2.220186,1.185647,2.423109,-1.231831,-0.441367,-0.51012,1.185712,0.147325,-0.185456,-0.068246,1.081225,-2.857271,0.585482,0.528766,-0.314818,0.567098,0.14361,1.754677,-1.280662,-1.038972,-0.048338,2.159776,0.235522,1.000116,0.09472,-0.495271,-0.190469,0.66099,-0.023488,-1.254136,0.675897,0.237073,0.064655,-0.141018,1
2.140416,3.283913,0.258553,0.087258,-0.768122,0.279713,-0.063874,-0.464878,-0.284353,0.127864,-0.568234,0.018725,-0.179712,-0.235838,0.800993,1.623413,0.890391,-0.472007,-0.199668,-0.031182,-0.376272,0.323047,0.851513,0.496678,0.989934,-0.142333,-0.371828,-0.066474,-0.560461,-0.033459,0.707025,0.502094,0.825391,0.198472,1
3.807413,0.023543,-1.857685,0.896423,-0.744991,1.742905,-0.365939,-0.525328,0.100321,-0.199037,-3.590228,-0.013242,0.505312,-1.122816,-1.318683,1.383575,-0.742015,-0.28007,0.953387,-0.036897,-0.338534,-0.26525,-0.450158,-1.812829,1.095533,-0.435632,-0.200632,-0.257787,-0.277307,0.852684,0.447709,-0.899214,0.866135,0.309749,1
3.35764,-0.43316,0.73531,1.305902,0.262645,-0.673291,-0.818599,0.378037,-0.550902,1.011894,0.786985,-0.1316,-0.035782,-2.851081,0.336712,-2.393985,0.434769,-0.038276,-0.09614,-1.677331,-0.906099,-0.316771,0.696438,-0.707745,-0.183869,0.63131,0.818098,0.775018,0.206723,-0.204324,0.718138,-0.49609,-0.244987,0.252262,1
-0.493786,3.588412,-1.973668,-0.287442,-0.620419,-0.280365,0.605321,0.93122,0.916569,-0.36993,-0.452558,-1.637401,-1.199228,-0.863511,0.675939,0.253402,-0.307515,-1.324336,-1.484834,1.324594,1.029075,0.038942,0.50675,0.413234,-0.331627,-0.300429,0.904329,0.675697,0.270368,-0.248877,-0.210828,-0.379153,-0.256285,1.478132,2
0.088364,3.504923,-0.480784,-1.166026,1.003172,1.114241,-0.094725,0.487493,0.429325,-0.509192,-0.733347,-0.872491,0.740012,-0.833593,-0.898013,-2.120662,-2.455596,-0.912332,-1.450889,-0.194753,1.266036,1.859029,-0.107173,-0.113549,-0.089446,0.666294,-0.906729,0.279455,-0.119354,-0.166871,0.090486,-0.294443,-0.734263,-0.117097,2
1.635171,1.619822,-0.226408,-0.267208,0.366026,0.107891,-1.629012,-0.276194,-0.666759,1.171606,0.244808,0.765924,-0.210233,-0.754374,0.149015,-0.631805,-0.183839,0.361937,-0.991266,1.136875,0.53839,-3.259369,0.803061,-1.212412,-1.729174,0.423924,-0.335334,-1.039515,-0.321088,-0.763029,-0.337466,0.081423,-0.400096,-1.004934,1
-3.411138,-0.607316,-0.328652,1.430045,0.458268,1.477298,-0.476488,1.162119,-1.60652,0.125859,-0.951942,0.221231,1.611644,0.23083,-0.767771,-0.041623,-2.88509,2.061309,-0.223186,0.541666,0.208727,-0.028487,-0.134766,-1.047379,0.541078,-0.985453,-2.076281,0.551289,0.202601,-0.606976,-0.953377,-0.840529,0.231387,-1.352515,2
4.207937,0.126408,0.823036,-0.082643,0.234354,-0.010395,-0.152354,-0.741825,0.412119,0.774212,0.280175,1.125244,1.714162,0.457669,0.238014,0.480032,0.573761,-0.156466,-0.537497,-0.915339,-0.362851,-0.365569,0.940757,-0.241918,-0.684888,-0.488477,-1.413973,-1.045327,-0.538325,-0.295951,0.694824,0.405793,-0.067406,-0.069637,1
-3.694728,-1.162955,0.289582,-1.137663,-1.127339,0.821889,-1.197471,0.069725,-0.197583,1.061116,0.215481,-1.485103,0.114104,1.2794,-0.209107,-0.937831,0.258402,1.119452,0.213784,0.373775,-1.144014,-1.126713,0.204645,-1.619941,0.89425,-0.947113,-0.295915,-0.123779,-0.660566,0.014984,-0.605603,1.085537,-0.941077,-0.212871,2
0.17956,-0.981893,-1.635572,-0.686287,0.920126,0.443118,0.766343,-0.079331,1.44334,-1.225307,0.330407,0.284236,0.001038,0.146828,-0.926136,0.931868,2.55579,2.247098,-1.394945,-1.679724,0.251889,-0.655717,1.357764,-0.674395,1.635456,1.121853,-0.825684,0.349233,0.615003,-0.973142,0.297394,0.434126,0.063857,0.041602,0
-2.992259,0.89265,2.271837,-0.676103,1.364095,2.225223,-0.348662,-0.57505,-1.722338,0.06924,1.03871,0.463382,0.945846,-1.170188,-0.648334,0.779381,-0.240123,-0.603905,1.338087,-0.755997,-1.107354,0.113875,-1.336132,0.720393,0.739746,-0.416989,0.377892,-0.283131,0.215958,0.838421,0.202448,-0.804697,-0.231921,1.269499,2
1.947494,-2.760888,-1.829736,0.120813,-0.946605,0.814842,-0.536461,-0.831615,-1.563854,-1.643521,1.251094,-1.123009,0.982532,-0.177742,1.989825,1.279052,1.690869,1.857057,2.347041,-0.351921,0.466104,-0.204374,0.83944,-0.450088,1.510539,-1.039315,0.087914,-0.295671,-0.324083,0.804245,-0.97016,0.001911,0.183454,0.32325,0
3.80063,-1.404987,-1.740445,-0.693355,-0.76668,0.22707,0.051635,0.057588,0.874763,-0.343994,1.31398,-0.727867,0.145709,0.039051,0.33803,1.026403,1.783841,-1.027245,0.275516,0.522777,0.53745,1.121449,-0.928134,-0.452477,-1.180511,-0.461701,-0.443875,-0.240536,-0.989811,-0.091682,-0.177113,1.180927,-0.755557,-0.623185,0
3.916391,-1.661225,-1.387542,0.650731,1.272243,-0.189968,1.094358,-0.241855,-0.056812,-0.73304,1.104995,-0.13474,-1.429566,0.150986,1.686673,-1.441657,0.371787,0.047647,-1.41544,-1.190079,-1.628753,-0.287464,0.05769,-0.047625,0.518591,-0.937328,-1.480492,-0.165741,1.062385,0.340034,0.146718,0.298922,-0.003747,0.325661,1
1.74918,1.104708,-0.255599,0.534674,0.442355,0.368659,0.957195,0.210368,-1.721476,0.819437,0.434364,0.010071,0.755355,-1.846607,-0.29429,-1.313859,-1.023862,-1.576317,0.563996,-0.76809,0.456455,-0.220406,-0.55321,0.954641,0.64497,1.643886,-0.355511,-0.198729,-0.726434,0.669452,1.253081,-0.822602,-1.321644,-0.16324,1
2.573335,2.407502,-0.415631,0.56957,-1.410924,1.191288,-0.968567,0.336289,2.953605,1.430381,1.905069,0.116875,-0.096801,0.451609,0.683744,1.29692,0.665277,1.376963,-0.793354,-0.640618,0.868966,0.485562,-0.613813,-0.451722,-0.591401,0.050461,-1.54561,-1.283034,-0.265327,0.495279,0.100026,0.006765,0.323128,-0.3582,1
-1.669979,1.256333,1.015394,1.063481,-0.587208,-1.010994,0.021098,-1.331657,-1.160729,1.174237,-0.019783,1.276286,-0.966763,-0.440624,1.210536,0.679583,-1.096818,-1.343046,0.279065,-0.906475,0.476274,0.9613,-1.077786,3.184086,-0.745435,-0.235793,0.196091,0.655399,0.096493,0.43422,-0.02282,-0.520462,0.13758,-0.991002,2
1.68757,-1.062628,-0.584825,0.79908,0.176262,0.129084,-0.093931,-0.03562,-0.900752,0.388051,-0.33618,1.441969,0.096895,-0.945063,1.22075,1.788713,-0.966554,-0.184861,-0.807159,-0.010804,0.199726,-1.464095,0.411433,-1.905766,0.223847,0.31988,-0.329879,0.174869,1.05614,-0.218863,0.676493,1.154402,-0.008932,-0.031257,0
0.615133,1.86488,-0.101963,1.156121,-0.340098,1.491683,-0.229981,-0.397667,-0.544031,0.891863,-0.340716,-0.756625,0.509746,-0.397142,-0.679355,0.032871,-0.174583,0.888087,-0.064709,0.147134,1.016146,1.12438,0.571488,1.126969,1.059074,1.78177,-0.388712,0.592681,-1.20091,-1.154183,-0.037224,0.323198,-0.461184,0.415306,1
-0.961583,-1.336895,0.65725,-1.042649,0.372762,0.646524,-1.366975,0.664313,-0.300128,1.316106,-0.011536,1.271178,1.707418,0.056208,0.955139,-0.685084,-0.104815,-1.380855,-0.263826,0.237802,-0.85156,-0.203773,0.160002,0.873,1.086555,-0.430773,0.518974,-1.307616,0.647711,-0.46644,0.724682,-0.352615,0.379065,-0.096898,0
-4.075463,-1.285532,-0.748118,0.121934,-1.526067,0.658575,1.700967,-0.345959,-0.390932,0.467908,-1.722326,-0.794499,0.091234,-0.043974,2.123934,-0.203888,-0.7507,-1.255853,0.085967,1.519324,0.752664,0.606356,-2.348111,-0.862715,1.295161,1.281232,-0.00197,-1.569227,0.464027,0.933253,-0.92193,-0.672379,0.03962,0.382526,2
2.193783,2.625156,-1.319634,-0.88991,-0.077748,-0.388603,-0.361829,-0.680207,0.363754,2.464446,0.315988,-0.146379,1.09804,1.510897,0.230155,0.48606,0.118726,1.078066,-1.298952,-0.869696,-1.570945,-2.830368,0.735822,0.65955,-0.556109,-1.366736,0.278517,-0.148408,0.331843,0.169747,0.267668,0.04473,-0.764949,0.367511,1
3.318022,-1.320779,0.722629,-0.89339,1.023317,-0.03961,-0.272499,0.967111,-0.219335,0.182415,1.087735,1.394056,0.407908,-2.032692,0.481779,0.012493,-3.544934,0.338285,-0.977052,-0.597556,0.942937,-0.736325,1.820251,-1.415234,-1.093959,0.686016,-0.818089,-0.045561,-0.312783,0.730032,-0.787506,-0.146762,-0.229818,-0.238629,0
4.321664,0.272012,1.7845,-0.055729,-0.212633,-0.547993,-0.767796,0.536549,-1.711966,0.975264,-0.767421,-0.603425,0.46534,0.321005,-1.054756,-0.013307,-0.78712,-0.006828,0.067774,2.069163,-0.333953,-0.37483,-0.028109,-1.166473,-1.318942,0.434234,0.823227,0.183542,-0.72437,-0.333787,-0.103824,0.131023,0.434351,0.299104,1
-0.761682,-1.12118,2.169138,-0.397587,1.753612,-0.372725,-0.738054,-0.554439,-0.597573,-1.990398,-0.519095,-1.038182,-0.310179,-0.205094,-0.745103,-0.431914,-0.217256,-0.062586,1.042471,-0.457385,-0.027492,0.962742,-0.002396,0.665951,0.7119,1.070387,-0.981926,0.079682,-0.50397,0.471401,0.328687,0.831406,0.140736,-0.605578,0
2.562623,0.468727,0.428074,-0.265804,-0.426825,-0.828897,0.212933,-0.554327,-1.398526,-0.936057,-1.896074,-0.090322,-0.291285,-0.032439,-0.141047,-1.390119,-0.477827,0.823752,-0.895659,-0.234506,1.298144,-1.358824,-1.213648,-0.538343,0.331963,-1.234211,0.325727,1.001993,0.077593,-1.006103,-0.485512,0.096552,-0.516577,0.168699,1
3.787007,-1.634065,-0.4464,-0.458695,0.553114,-1.642268,-1.410822,-0.147845,0.681743,-1.10962,1.337145,-1.041257,0.683894,0.145936,0.137814,0.413975,0.796808,-1.672766,0.028133,0.665532,-1.279807,-0.343458,-0.614884,0.29042,-0.155666,-0.351209,-0.883792,-1.316129,0.585095,-0.291217,-0.329324,0.039416,-0.044301,-0.480008,0
3.362194,1.01763,-0.332429,-0.098643,0.553477,0.830572,-0.139834,0.861607,0.690903,0.555278,0.603512,-0.5861,0.415952,-0.129482,0.007042,0.775796,-0.358066,0.665883,0.076004,-0.11492,0.145973,-0.14143,0.304952,0.456857,-0.636611,-0.00137,-1.254469,0.30994,0.985231,-0.592346,0.075886,0.804013,-0.89157,-0.834993,1
2.364871,0.783476,-0.558135,1.56856,-1.055604,0.025665,0.820555,1.102059,-0.397176,-0.14222,-0.537993,1.763673,-1.186391,-1.674562,0.668294,-3.17955,-0.454638,-0.770172,0.927421,1.575653,-0.089248,-1.383417,1.187788,-0.417873,-0.63913,-1.069562,0.23204,0.026472,0.403306,0.62117,-0.159953,0.720579,-1.109496,-0.739193,1
3.735356,-1.891371,0.832046,1.047187,0.096393,0.477027,1.322742,-0.116255,0.115859,0.740698,-0.181392,-0.014083,0.099595,0.396898,-0.547035,-1.464637,-1.250946,-1.21865,0.453842,-2.220917,0.015256,1.180737,-0.884444,0.032444,-0.077883,0.151932,-0.035802,1.244212,0.044089,-0.256814,0.020942,0.133211,-0.917715,0.863675,0
2.659045,0.432923,0.215638,1.69983,-0.573659,0.619523,1.755946,-1.21214,0.120968,0.917856,0.32675,1.735303,-1.574309,1.132091,-0.951158,0.519024,1.564554,-0.235847,1.190717,-1.196525,-0.379891,0.044981,0.285036,-0.794302,-0.390031,0.770318,0.631643,-1.900668,0.695135,0.35437,0.22554,0.323093,-0.021444,-0.178193,1
1.390171,3.295487,-0.284256,-2.179528,2.152854,-0.774451,-2.013783,-0.660197,0.600384,-0.821912,0.327942,0.396502,-0.549862,0.976191,1.906462,-0.311985,0.289092,0.564124,-0.630665,-0.160401,1.555381,-0.499146,0.102827,-0.139562,2.07923,0.695312,-0.791452,-0.653583,1.010455,0.771555,-0.05434,0.129857,-0.345826,0.858246,1
1.558926,3.744364,-1.218495,-2.97124,0.657009,0.041899,-0.169559,0.206288,-0.26403,0.330525,0.610332,-0.980552,0.395279,-0.797304,0.318493,0.237998,-0.691891,0.381199,2.182261,-1.133751,1.483706,0.914296,-0.437489,-0.906153,-0.846729,1.334054,-0.63929,-0.098946,-1.355214,-0.393152,-0.194146,-0.612926,-0.522684,0.751127,1
-2.6936,0.609125,2.196546,0.031042,1.186934,1.906037,1.410043,-0.889248,0.530686,1.969716,-1.192477,0.773765,-0.261506,0.799183,0.479753,1.725142,1.287154,-0.546365,0.313938,0.357787,0.79312,-1.338504,0.553096,-0.438831,-1.061953,-1.171388,-0.265428,-0.432132,0.882084,0.705228,0.424985,-0.113685,-0.423279,-0.164961,2
4.031986,-2.259929,3.019399,1.604934,-0.387129,-0.895159,1.845811,0.843312,2.353042,1.686607,-0.487339,-1.061417,-0.00781,-0.532486,-0.319523,-0.931352,-0.08928,0.147335,0.536148,-0.620143,1.057724,-0.088838,-1.110257,0.61597,-0.244858,1.154547,0.160058,-0.997346,-0.944347,-0.341349,-0.907125,-0.491146,-0.445197,-0.651879,0
2.961926,0.083315,0.998715,0.045416,0.574079,1.281442,1.452833,0.717048,0.312127,-1.13895,0.35351,-0.253018,-0.948654,-0.000138,-0.390664,0.688597,1.063214,0.499576,1.032449,-0.07665,-1.43689,0.549205,-0.846501,-1.04979,0.541608,-1.173726,-0.849938,-0.510993,-0.591018,-0.219831,-0.400903,-0.18501,0.337194,0.013624,1
-0.873291,-2.239005,0.496341,1.649412,1.076123,0.357063,-0.821736,-0.97202,0.917532,-0.086704,0.972302,-1.361684,0.540562,1.721394,-0.574667,-0.098599,1.026597,0.167586,-0.809053,-1.119636,-1.417114,0.622022,0.550407,-0.015951,-0.458216,0.179474,0.180717,-0.701897,-0.249749,1.383052,0.156653,-0.436738,0.2925,-1.199286,0
-3.813846,-1.715705,-0.769771,-0.701912,-0.303334,-0.512234,-0.104755,-0.319503,1.625357,1.303999,0.327371,-0.9494,-0.601096,-0.043603,0.394462,-2.000001,0.269375,-1.214759,-0.151058,-0.77605,0.391939,-0.414418,-1.822498,0.155721,0.798353,-0.284768,-0.499773,0.871801,-0.755748,-0.548042,1.076123,-0.2674,0.062027,0.519631,0
2.436005,-1.720836,0.016233,0.753092,0.97495,-0.69539,0.11907,0.856578,-3.425665,0.239019,0.489017,0.613007,0.852701,1.185648,0.415368,-0.100452,0.563007,0.864098,0.140922,-0.67505,-0.218762,0.42622,-0.848948,1.676837,0.017936,0.141662,-0.356984,-2.068923,0.663205,0.05795,-1.138762,-0.161045,0.366364,0.310283,0
-1.015483,3.343241,0.713174,0.992334,0.687647,0.89697,0.268172,0.609372,-0.105652,1.256912,-1.730085,1.174316,-0.434525,0.095063,-1.041244,0.033241,1.02495,0.125179,-0.75577,-0.453702,0.177872,-1.066456,0.953466,0.941765,0.236516,-1.078757,-1.310564,0.529038,-0.476179,-0.01742,0.340636,1.322134,-0.116346,-0.306814,2
0.623756,-1.354604,0.218586,-0.422037,0.015409,-1.033868,-0.675811,-0.29635,2.304211,1.536212,-0.197348,0.052169,-1.643211,-0.688662,1.202267,-0.683854,-0.666237,1.152613,1.274912,-1.35951,0.883889,0.250397,-1.803291,-1.671992,-1.918933,0.490223,0.807711,-1.197248,-0.594792,0.222533,-0.818189,0.832512,0.109486,-0.782597,0
