@relation vowel-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
640,-0.046765,-5.048928,1.732051,0.491902,2.225685,-2.835367,0.027713,-2.705463,3.425996,-0.280592,hEd,cluster0
641,2.663894,-2.774745,1.732051,0.80194,2.729712,-3.862473,0.680696,-5.786782,3.904043,1.318091,hAd,cluster0
642,4.44271,-3.60613,1.732051,1.669697,2.137351,-4.894776,-1.394301,-6.55408,6.205938,2.12869,hYd,cluster0
643,2.521866,-3.715249,1.732051,1.430674,2.23781,-3.768943,-0.240755,-5.286219,6.280416,0.117779,had,cluster0
644,4.5016,-4.511992,1.732051,2.047284,2.625789,-4.511992,-0.5404,-7.020002,8.11639,1.458387,hOd,cluster0
645,5.552955,-0.334286,1.732051,1.641984,2.165064,-7.382001,-0.831384,-10.461587,8.658522,-0.001732,hod,cluster0
646,6.593917,-3.855545,1.732051,1.009786,2.961807,-6.744606,-0.360267,-6.898758,8.348485,3.282236,hUd,cluster0
647,6.244043,-1.761496,1.732051,0.694552,1.860223,-9.411964,-1.155278,-7.253829,6.55408,1.78228,hud,cluster0
648,3.242399,-5.546027,1.732051,0.930111,2.294967,-5.218669,-1.41855,-4.576078,6.61297,2.156403,hed,cluster0
649,-0.732657,-9.26474,1.732051,-1.099852,3.060534,-3.469298,-2.180652,-1.195115,3.914435,3.852081,hid,cluster4
650,2.715856,-6.929935,1.732051,-0.741318,2.689875,-4.572614,-0.504027,-3.815708,6.798299,2.201437,hId,cluster0
651,-0.091799,-5.391874,1.732051,0.323894,2.142547,-3.022429,-0.320429,-2.798994,3.432925,-0.159349,hEd,cluster0
652,2.33134,-3.160993,1.732051,0.833116,2.580756,-3.380963,0.159349,-5.5824,4.404605,1.276521,hAd,cluster0
653,3.900578,-3.923095,1.732051,1.616003,2.326144,-4.494672,-1.496492,-6.81562,6.685716,2.184116,hYd,cluster0
654,2.99818,-4.76314,1.732051,1.117173,2.18758,-3.94388,-0.53174,-4.880919,6.656271,0.659911,had,cluster0
655,4.387285,-4.338787,1.732051,2.520134,2.447388,-4.401141,-1.396033,-6.552348,7.991682,2.163331,hOd,cluster0
656,6.263096,-0.12644,1.732051,1.835974,2.180652,-8.409107,-0.375855,-10.264133,7.653933,0.252879,hod,cluster0
657,6.966308,-4.264309,1.732051,0.322161,2.695071,-5.646486,-0.431281,-7.002681,9.959292,2.785138,hUd,cluster0
658,6.524635,-1.733783,1.732051,0.872954,2.050748,-9.372127,-1.053087,-7.766516,7.106604,1.927773,hud,cluster0
659,3.59747,-5.282755,1.732051,0.815796,2.414479,-5.189224,-1.259201,-4.99177,6.865849,2.404087,hed,cluster0
660,1.234952,-7.406249,0,-2.908113,1.51208,-5.791978,-3.020697,-1.991858,0.207846,4.858403,hid,cluster4
661,-0.462458,-6.606042,0,-2.355589,1.103316,-2.967003,-3.114227,-1.981466,1.57963,1.98493,hId,cluster5
662,0.846973,-5.686323,0,-0.297913,0.443405,-1.839438,-1.932969,-1.517277,3.034553,-0.003464,hEd,cluster5
663,1.842902,-3.824368,0,-0.19399,1.323287,-2.028231,-0.575041,-4.113621,3.822636,0.048497,hAd,cluster5
664,3.391355,-0.154153,0,0.848705,1.626396,-3.230275,-1.609075,-7.345627,4.513724,1.794405,hYd,cluster9
665,4.446174,-1.297306,0,0.711873,1.293842,-2.658698,-1.898328,-5.677663,4.853206,2.171992,had,cluster5
666,4.413265,0.568113,0,1.245345,1.901792,-4.167314,-1.428942,-9.221438,5.410927,1.752835,hOd,cluster9
667,3.070926,-0.027713,0,0.178401,0.744782,-4.811637,-1.155278,-9.069018,7.165494,-2.618861,hod,cluster2
668,3.296093,-2.490689,0,-0.841777,0.550792,-6.230187,-1.510348,-6.774051,4.34918,-1.44453,hUd,cluster9
669,3.909239,-3.697928,0,-2.010911,1.586559,-7.175886,-0.957824,-7.776908,4.208883,1.177795,hud,cluster9
670,1.295574,-6.786175,0,-0.647787,0.578505,-3.256256,-1.704338,-3.077854,3.947344,-0.365463,hed,cluster5
671,1.259201,-7.57599,0,-3.003376,1.480903,-5.552955,-3.138476,-1.867151,0.339482,5.021215,hid,cluster4
672,-0.538668,-6.732481,0,-2.51667,0.975145,-2.897721,-3.320341,-1.90872,1.827314,1.797869,hId,cluster5
673,1.008054,-5.67593,0,-0.401836,0.510955,-1.978002,-1.830778,-1.541525,2.870008,0.168009,hEd,cluster5
674,1.932969,-4.236596,0,-0.644323,1.163938,-1.835974,-0.583701,-4.392481,3.921363,-0.228631,hAd,cluster5
675,3.545508,-0.308305,0,0.777691,1.643716,-3.292629,-1.453191,-7.401053,4.669609,1.636788,hYd,cluster9
676,4.420194,-0.758638,0,1.127565,1.290378,-2.71066,-2.25513,-5.788514,4.596863,2.752229,had,cluster9
677,4.182903,1.390837,0,1.047891,1.508616,-4.785656,-1.82385,-9.023985,4.49294,1.555382,hOd,cluster9
678,3.363643,0.315233,0,0.086603,0.521347,-5.166708,-1.24188,-8.559795,6.61297,-2.513206,hod,cluster2
679,4.541437,-2.570363,0,-0.647787,0.826188,-6.365287,-1.409889,-7.23824,5.016019,-0.332554,hUd,cluster9
680,4.283362,-3.691,0,-1.434138,1.068675,-7.641808,-1.208971,-6.855457,3.867669,0.627002,hud,cluster9
681,0.791547,-6.185153,0,-0.696284,0.706677,-3.611326,-1.347536,-2.963539,3.651163,-0.753442,hed,cluster5
682,0.367195,-8.002075,0,-3.417336,1.758032,-4.969254,-3.249327,-1.886203,0.245951,5.197884,hid,cluster4
683,-0.462458,-6.567937,0,-2.462976,1.24188,-3.261452,-3.041481,-2.163331,1.534597,2.090585,hId,cluster5
684,1.262665,-5.563347,0,-0.68416,0.53174,-2.239542,-1.797869,-1.789208,2.610201,0.339482,hEd,cluster5
685,1.822117,-4.094568,0,-0.528275,1.117173,-1.397765,-0.711873,-4.420194,4.243524,-0.348142,hAd,cluster5
686,3.363643,0.077942,0,0.762102,1.576166,-3.502207,-1.560578,-7.23824,4.21408,1.728587,hYd,cluster9
687,4.607255,-0.523079,0,1.286914,1.247077,-2.890793,-2.419675,-5.753873,4.250453,3.1506,had,cluster9
688,4.326663,1.699142,0,0.999393,1.151814,-5.152851,-2.090585,-8.847316,3.999305,1.342339,hOd,cluster9
689,3.500475,0.121244,0,0.576773,0.400104,-5.433443,-1.624664,-8.549403,6.133192,-2.206633,hod,cluster2
690,4.385553,-3.386159,0,-0.263272,0.54906,-5.862992,-2.333072,-6.337574,5.106086,0.242487,hUd,cluster5
691,4.340519,-3.486618,0,-1.046159,0.966484,-7.605435,-1.867151,-6.810424,3.912703,1.155278,hud,cluster9
692,0.717069,-5.998092,0,-0.983805,0.677232,-3.715249,-1.375248,-2.923702,3.574953,-0.744782,hed,cluster5
693,-0.833116,-8.282667,0,-4.117085,2.087121,-4.539705,-2.856152,-1.600415,-0.225167,4.785656,hid,cluster4
694,-0.427817,-6.467478,0,-2.192776,1.434138,-3.509135,-2.814583,-2.307092,1.22456,2.310556,hId,cluster5
695,1.505152,-5.632629,0,-1.020178,0.543864,-2.589416,-1.818653,-2.116566,2.293235,0.568113,hEd,cluster5
696,2.066337,-3.474494,0,-0.313501,1.304234,-1.768424,-0.550792,-4.423658,3.987181,0.017321,hAd,cluster5
697,3.522991,0.074478,0,0.914523,1.622932,-3.406944,-1.69741,-7.359484,4.189831,2.081925,hYd,cluster9
698,4.491208,-0.199186,0,1.409889,1.105048,-3.131548,-2.852688,-5.746945,3.74989,3.441585,had,cluster9
699,4.246989,1.960682,0,0.843509,0.909327,-5.365893,-2.042088,-8.701823,3.46237,0.957824,hOd,cluster9
700,3.193902,-0.426084,0,1.15701,0.502295,-4.972718,-2.166796,-9.202386,6.62163,-1.97627,hod,cluster2
701,2.71066,-2.941022,0,0.024249,0.204382,-5.973843,-1.818653,-5.215205,3.836493,-1.588291,hUd,cluster5
702,4.444442,-2.953147,0,-0.921451,0.81926,-7.839262,-2.17892,-6.948988,3.897114,1.231488,hud,cluster9
703,0.618342,-5.753873,0,-0.651251,0.95436,-3.869402,-1.371784,-3.086515,3.155797,-0.200918,hed,cluster5
704,-0.843509,-8.620417,0,-3.995841,2.123494,-4.130941,-2.977395,-1.671429,0.07621,5.021215,hid,cluster4
705,-0.831384,-6.290809,0,-1.612539,1.687017,-3.588809,-2.667358,-2.248202,0.717069,2.695071,hId,cluster5
706,1.643716,-5.831815,0,-1.22456,0.656447,-2.450852,-1.778816,-2.161599,2.892525,0.807136,hEd,cluster5
707,2.133887,-2.823243,0,0.178401,1.661037,-1.941629,-0.424352,-4.458299,3.888454,0.711873,hAd,cluster5
708,4.132673,0.233827,0,1.290378,1.661037,-3.41214,-1.770156,-7.700698,4.321467,2.426603,hYd,cluster9
709,4.293754,-0.20265,0,1.371784,1.077336,-3.500475,-3.0155,-5.708839,3.190438,3.647699,had,cluster9
710,3.640771,1.969342,0,0.670304,0.691088,-5.755605,-1.51208,-7.865243,2.19624,0.230363,hOd,cluster9
711,2.982591,-0.095263,0,1.035766,0.258076,-5.338181,-2.459512,-9.044769,6.162637,-2.114834,hod,cluster2
712,2.184116,-3.041481,0,-0.900666,-0.290985,-5.712304,-1.657573,-3.751622,3.637307,-2.482029,hUd,cluster5
713,4.820297,-2.289771,0,-1.042695,0.727461,-8.055768,-2.294967,-7.239972,4.125745,1.247077,hud,cluster9
714,0.659911,-5.572007,0,-0.588897,0.87815,-4.316271,-1.482635,-2.946218,2.530526,-0.071014,hed,cluster5
715,-1.027106,-8.939114,0,-3.687536,2.149475,-3.368839,-3.183509,-1.648912,0.077942,5.324324,hid,cluster4
716,-1.477439,-6.406856,0,-1.390837,1.811725,-3.341126,-3.029357,-2.201437,0.498831,3.067462,hId,cluster5
717,1.671429,-5.733088,0,-0.87815,0.746514,-2.355589,-1.863687,-2.033428,3.384427,1.101584,hEd,cluster5
718,2.267255,-2.975663,0,0.155885,1.754567,-1.913916,-0.538668,-4.570882,4.049535,1.131029,hAd,cluster5
719,4.165582,0.687624,0,1.363124,1.423746,-4.072051,-1.988394,-7.707626,3.322073,2.549579,hYd,cluster9
720,3.633843,-0.320429,0,1.091192,1.205507,-4.075516,-2.655234,-5.381482,2.452584,3.389623,had,cluster5
721,3.032821,1.484368,0,0.788083,0.594093,-6.124532,-1.219364,-7.059839,1.208971,-0.1351,hOd,cluster9
722,3.159261,0.072746,0,0.304841,0.015588,-5.7175,-1.945093,-7.782104,5.192688,-2.099246,hod,cluster2
723,3.020697,-2.873472,0,-1.425478,0.351606,-5.984236,-1.463583,-5.360697,3.841689,-1.092924,hUd,cluster5
724,5.022947,-2.156403,0,-0.931843,0.244219,-8.495709,-2.346929,-6.647611,4.084176,0.289252,hud,cluster9
725,0.446869,-5.613577,0,-0.834848,0.715337,-4.524117,-1.399497,-2.511474,2.028231,-0.393176,hed,cluster5
726,-1.619468,-9.190262,0,-3.723909,0.862561,-1.986662,-2.312288,-0.116047,1.938165,2.759157,hid,cluster4
727,0.74305,-6.81562,0,-3.888454,1.063479,-3.47103,-0.96302,-1.648912,2.885597,2.521866,hId,cluster4
728,1.319823,-4.929417,0,-2.087121,1.061747,-2.648306,0.439941,-1.881007,2.800726,1.03923,hEd,cluster5
729,2.729712,-1.778816,0,-1.103316,0.687624,-3.736034,0.486706,-3.244131,2.504545,1.016714,hAd,cluster5
730,2.92197,-1.065211,0,-2.055944,0.885078,-4.477351,0.42262,-5.26197,3.206026,1.028838,hYd,cluster5
731,2.107906,-1.337143,0,-2.412747,0.872954,-3.699661,0.408764,-4.371696,3.14194,0.66684,had,cluster5
732,4.463495,-1.061747,0,-2.10271,0.519615,-6.703037,0.860829,-6.489994,3.498743,-0.349874,hOd,cluster9
733,5.192688,-4.092836,0,-2.156403,1.108513,-7.875635,-0.840045,-7.998611,4.870527,2.125226,hod,cluster9
734,4.676537,-4.200223,0,-1.385641,0.75171,-6.065642,-1.583094,-7.792497,6.992289,1.666233,hUd,cluster9
735,0.826188,-7.352556,0,-4.262577,0.365463,-5.901097,-2.932362,-1.960682,2.695071,2.859616,hud,cluster4
736,3.070926,-3.318609,0,-2.693339,1.635056,-5.391874,1.092924,-4.103228,3.370571,2.04382,hed,cluster5
737,-1.676625,-9.127908,0,-3.619986,1.073872,-2.126958,-2.118298,-0.197454,1.529401,3.050141,hid,cluster4
738,1.352732,-5.923614,0,-3.398284,1.29211,-4.993502,-0.460726,-1.479171,1.461851,3.070926,hId,cluster5
739,1.285182,-4.236596,0,-1.77362,1.57963,-3.024161,0.433013,-1.887935,2.686411,2.123494,hEd,cluster5
740,2.537454,-1.868883,0,-1.260933,0.55772,-3.718713,0.441673,-3.112495,2.547847,0.635663,hAd,cluster5
741,3.032821,-0.938772,0,-2.092317,0.937039,-4.809905,0.68416,-5.164976,2.920238,0.989001,hYd,cluster5
742,2.201437,-1.179527,0,-2.436995,0.88681,-4.255649,0.49017,-4.343983,2.579024,0.769031,had,cluster5
743,4.453103,-0.772495,0,-1.650644,0.846973,-7.120461,0.938772,-6.567937,3.25972,0.226899,hOd,cluster9
744,5.556419,-4.009698,0,-1.960682,0.898934,-7.932793,-0.710141,-7.674717,5.255042,1.650644,hod,cluster9
745,4.958861,-3.668484,0,-1.617735,0.60795,-6.491726,-1.351,-8.298255,6.994021,1.202043,hUd,cluster9
746,0.892006,-7.530957,0,-4.292022,0.334286,-5.59106,-3.316877,-2.118298,3.086515,3.176581,hud,cluster4
747,3.115959,-3.131548,0,-2.774745,1.716462,-5.461156,1.134493,-4.305878,3.542044,2.066337,hed,cluster5
748,-1.641984,-9.28206,0,-3.552436,1.054819,-2.159867,-2.23781,-0.180133,1.456655,3.214686,hid,cluster4
749,1.212436,-5.93747,0,-3.294361,1.018446,-5.308736,-0.581969,-1.14835,1.014982,2.60154,hId,cluster5
750,1.406425,-4.319735,0,-1.915648,1.577898,-3.178313,0.308305,-1.846366,2.696803,2.37291,hEd,cluster5
751,2.696803,-2.016107,0,-1.234952,0.467654,-3.571489,0.256344,-3.167921,2.828439,0.720533,hAd,cluster5
752,2.773013,-1.250541,0,-2.085389,1.035766,-4.905168,0.872954,-5.281023,2.92197,0.715337,hYd,cluster5
753,2.230881,-1.363124,0,-2.383302,1.231488,-4.744087,0.999393,-4.401141,2.260326,0.947432,had,cluster5
754,4.778728,-0.606218,0,-1.15701,1.066943,-7.622756,0.6755,-6.820816,3.017233,1.212436,hOd,cluster9
755,5.341645,-2.539186,0,-1.101584,0.433013,-8.322504,-0.595825,-7.189743,4.946737,0.42262,hod,cluster9
756,5.090497,-3.05707,0,-1.687017,0.826188,-7.530957,-0.843509,-7.969166,5.771193,1.375248,hUd,cluster9
757,1.499956,-7.208795,0,-4.421926,0.627002,-5.908025,-2.904649,-2.613665,3.212954,3.704857,hud,cluster4
758,2.650038,-3.684072,0,-2.942754,1.860223,-5.459424,1.276521,-4.246989,3.27704,1.972806,hed,cluster5
759,-1.576166,-9.455265,0,-3.533384,1.016714,-2.239542,-2.421407,-0.161081,1.454923,3.432925,hid,cluster4
760,0.969948,-5.800638,0,-3.273576,1.002857,-5.660342,-0.445137,-1.03057,0.493634,2.388498,hId,cluster5
761,1.399497,-4.922488,0,-2.126958,1.441066,-3.089979,0.374123,-1.855026,2.790334,1.991858,hEd,cluster5
762,2.986056,-2.123494,0,-1.380444,0.462458,-3.47103,0.036373,-3.562829,3.121156,1.049623,hAd,cluster5
763,2.591148,-1.737247,0,-2.31402,1.262665,-4.783924,0.992465,-5.856064,3.35325,0.703213,hYd,cluster9
764,2.495885,-1.63852,0,-2.204901,1.198579,-4.945005,0.744782,-4.24006,2.308824,1.363124,had,cluster5
765,4.844546,-1.108513,0,-1.212436,1.243612,-7.550009,0.682428,-7.137781,3.287432,1.546721,hOd,cluster9
766,5.249846,-3.039749,0,-1.214168,0.216506,-7.550009,-1.371784,-7.444354,5.958255,0.564649,hod,cluster9
767,4.931149,-2.967003,0,-1.803065,0.566381,-7.747463,-1.124101,-7.331771,5.32086,1.115441,hUd,cluster9
768,2.038624,-6.928203,0,-4.638432,0.765566,-6.271756,-2.563435,-3.036285,3.526455,3.815708,hud,cluster4
769,2.792066,-3.839957,0,-2.766085,1.69741,-5.700179,1.2159,-3.923095,3.162725,1.874079,hed,cluster5
770,-1.484368,-9.183333,0,-3.339394,1.331947,-2.807654,-2.217025,-0.55772,0.890274,3.959468,hid,cluster4
771,0.722265,-5.570275,0,-3.173117,1.065211,-5.816227,-0.32909,-0.80194,0.006928,2.388498,hId,cluster5
772,1.333679,-5.031608,0,-2.182384,1.338875,-3.235471,0.320429,-1.816921,2.679483,1.790941,hEd,cluster5
773,3.010304,-2.010911,0,-1.590023,0.533472,-3.427729,0.020785,-3.736034,3.157529,1.189919,hAd,cluster5
774,2.308824,-2.099246,0,-2.385034,1.281718,-4.276433,0.789815,-6.13146,3.966396,0.573309,hYd,cluster5
775,2.828439,-1.936433,0,-2.021303,1.163938,-5.158047,0.510955,-3.900578,2.33134,1.882739,had,cluster5
776,4.996967,-1.955485,0,-1.266129,1.612539,-7.264221,0.670304,-7.496316,3.770675,2.298431,hOd,cluster9
777,5.260238,-2.729712,0,-1.370052,-0.240755,-7.555206,-1.749371,-7.177619,5.956523,0.027713,hod,cluster9
778,5.081837,-2.527062,0,-2.201437,0.571577,-7.944917,-0.80194,-7.589847,5.211741,1.044427,hUd,cluster9
779,2.291503,-6.893562,0,-4.787388,0.718801,-6.242311,-2.502813,-3.228543,4.0963,3.613058,hud,cluster4
780,2.596344,-4.586471,0,-3.05707,1.676625,-5.074909,0.864293,-4.387285,3.980253,1.931237,hed,cluster5
781,-1.470511,-8.784962,0,-3.19217,1.693946,-3.374035,-1.806529,-0.938772,0.166277,4.324931,hid,cluster4
782,0.718801,-5.72616,0,-3.389623,1.105048,-5.691519,-0.33775,-0.807136,0.166277,2.464708,hId,cluster5
783,1.198579,-5.067981,0,-2.37291,1.176062,-3.469298,0.360267,-1.565774,2.411015,1.441066,hEd,cluster5
784,2.925434,-1.90006,0,-1.609075,0.640859,-3.39482,0.147224,-3.710053,3.020697,1.288646,hAd,cluster5
785,2.542651,-1.674893,0,-2.268987,1.234952,-4.595131,0.774227,-6.110675,3.677144,0.652983,hYd,cluster9
786,2.864812,-2.270719,0,-2.081925,1.23322,-5.281023,0.462458,-3.696196,2.412747,2.12003,had,cluster5
787,5.080105,-2.374642,0,-1.137957,1.423746,-7.186279,0.561184,-6.845065,3.812244,2.151207,hOd,cluster9
788,5.584132,-2.014375,0,-1.491296,-0.290985,-8.258418,-1.307698,-7.037322,5.12687,-0.079674,hod,cluster9
789,4.553562,-3.438121,0,-2.625789,0.789815,-7.969166,-0.952628,-7.193207,4.574346,1.768424,hUd,cluster9
790,2.031696,-6.992289,0,-4.702518,0.504027,-6.138388,-2.773013,-3.086515,4.304146,3.154065,hud,cluster4
791,1.809993,-5.528706,0,-3.320341,1.238416,-4.705982,0.542132,-3.697928,3.663287,1.065211,hed,cluster5
792,1.943361,-7.15337,-3.464102,-3.52992,-1.352732,-5.708839,-3.131548,5.093961,1.006322,1.569238,hid,cluster6
793,3.964664,-5.402266,-3.464102,-2.582488,-1.29211,-5.11821,-1.737247,2.625789,4.314539,-0.358535,hId,cluster6
794,4.160386,-2.637913,-3.464102,-1.034034,-1.146618,-5.59972,-0.644323,0.197454,3.630378,-1.844634,hEd,cluster7
795,5.778121,-0.779423,-3.464102,0.365463,-0.505759,-4.447906,-0.654715,-1.958949,4.531045,-0.046765,hAd,cluster1
796,8.095605,-1.501688,-3.464102,1.082532,-0.536936,-4.520653,-2.140815,-3.798387,6.923007,1.63852,hYd,cluster1
797,6.043125,-1.924308,-3.464102,0.907595,-0.124708,-4.721571,-1.016714,-2.925434,5.979039,0.602754,had,cluster1
798,7.222652,-1.193383,-3.464102,1.803065,0.015588,-5.355501,-1.732051,-5.740016,7.285006,1.025374,hOd,cluster1
799,6.470942,-1.936433,-3.464102,1.489564,1.591755,-8.970291,-1.011518,-6.346234,4.267773,3.386159,hod,cluster1
800,8.594436,-2.144279,-3.464102,0.154153,1.245345,-8.313844,-0.117779,-7.750927,7.456479,2.293235,hUd,cluster1
801,5.669002,-3.734302,-3.464102,-0.20265,1.616003,-7.887759,0.912791,-5.979039,7.116997,0.727461,hud,cluster1
802,5.076641,-3.680608,-3.464102,-0.673768,-0.4053,-5.412659,-1.529401,-1.953753,5.436907,0.162813,hed,cluster1
803,2.57556,-6.576597,-3.464102,-2.717588,-1.035766,-6.240579,-3.401748,4.650556,1.555382,2.527062,hid,cluster6
804,3.290897,-6.108943,-3.464102,-2.818047,-1.330215,-5.274095,-1.827314,3.263184,3.39482,-0.49017,hId,cluster6
805,3.878062,-2.882133,-3.464102,-1.491296,-1.352732,-5.161511,-0.739586,0.840045,3.432925,-2.109638,hEd,cluster7
806,5.856064,-0.372391,-3.464102,0.365463,-0.254611,-4.046071,-0.710141,-2.137351,4.7718,0.613146,hAd,cluster1
807,8.074821,-0.872954,-3.464102,1.425478,-0.079674,-4.576078,-1.420282,-4.626308,6.971505,1.680089,hYd,cluster1
808,5.686323,-1.990126,-3.464102,0.635663,0.325626,-4.986574,-0.597558,-2.87174,5.215205,1.044427,had,cluster1
809,7.382001,-1.108513,-3.464102,1.808261,0.069282,-5.215205,-2.135619,-5.488869,7.485924,1.763228,hOd,cluster1
810,6.652807,-1.57963,-3.464102,1.558846,1.257469,-8.864636,-1.219364,-6.27522,4.285094,3.050141,hod,cluster1
811,7.513636,-1.550185,-3.464102,-0.15242,0.436477,-9.216242,0.091799,-5.700179,5.64995,0.199186,hUd,cluster1
812,5.402266,-3.174849,-3.464102,0.031177,1.749371,-7.830602,0.769031,-6.06391,6.789639,1.108513,hud,cluster1
813,5.892437,-3.4208,-3.464102,-0.874686,-0.327358,-5.341645,-1.321555,-2.279379,6.117603,0.412228,hed,cluster1
814,2.527062,-6.706501,-3.464102,-2.745301,-0.982073,-6.308129,-3.374035,4.621112,1.396033,2.639645,hid,cluster6
815,2.752229,-6.188618,-3.464102,-2.565167,-1.522473,-5.450764,-2.04382,3.768943,2.937558,-0.980341,hId,cluster6
816,4.227936,-2.693339,-3.464102,-1.813457,-1.221096,-5.064517,-0.994197,0.439941,3.746426,-1.396033,hEd,cluster7
817,5.610113,-0.138564,-3.464102,0.190526,0.171473,-4.198491,0.031177,-2.388498,4.520653,0.491902,hAd,cluster1
818,8.499173,-1.255737,-3.464102,1.151814,-0.325626,-4.607255,-1.667965,-4.733695,7.395857,1.505152,hYd,cluster1
819,5.750409,-2.116566,-3.464102,0.273664,0.443405,-5.365893,-0.259808,-3.140208,4.797781,1.044427,had,cluster1
820,7.208795,-1.700874,-3.464102,1.719926,0.162813,-5.317396,-2.126958,-5.324324,7.310986,2.05248,hOd,cluster1
821,7.071963,-1.981466,-3.464102,1.470511,1.070407,-8.514762,-1.004589,-6.280416,4.827226,2.722784,hod,cluster1
822,6.780979,-1.2159,-3.464102,-0.095263,-0.173205,-9.798211,-0.122976,-3.936951,4.085908,-0.696284,hUd,cluster1
823,4.908632,-2.594612,-3.464102,-0.148956,1.927773,-8.012467,1.060015,-6.037929,6.037929,1.072139,hud,cluster1
824,6.051786,-3.491814,-3.464102,-0.779423,-0.140296,-5.589328,-0.909327,-2.650038,6.204206,0.410496,hed,cluster1
825,2.274183,-6.926471,-3.464102,-3.025893,-0.710141,-5.979039,-2.973931,4.532777,0.976877,2.916774,hid,cluster6
826,2.677751,-5.790246,-3.464102,-2.229149,-1.543257,-5.222133,-2.126958,3.74123,3.036285,-1.075604,hId,cluster6
827,4.908632,-2.641377,-3.464102,-2.003983,-1.396033,-5.173636,-1.467047,0.069282,3.957736,-0.763834,hEd,cluster7
828,5.807566,-0.053694,-3.464102,0.453797,0.038105,-4.257381,0.005196,-2.286307,4.825494,0.188794,hAd,cluster1
829,8.866368,-1.835974,-3.464102,0.62527,-1.250541,-4.37516,-2.98952,-4.113621,7.934525,1.139689,hYd,cluster1
830,5.805834,-1.726855,-3.464102,-0.301377,0.145492,-5.677663,-0.517883,-3.365375,4.759676,0.640859,had,cluster1
831,7.447818,-2.483761,-3.464102,1.30077,-0.213042,-5.812763,-2.023035,-4.802977,7.002681,1.285182,hOd,cluster1
832,6.626826,-2.260326,-3.464102,1.210704,1.101584,-8.322504,-0.441673,-6.619898,4.967522,1.848098,hod,cluster1
833,6.838137,-0.737854,-3.464102,0.100459,0.024249,-10.291846,-0.311769,-4.3665,3.524723,-0.005196,hUd,cluster1
834,4.503332,-2.610201,-3.464102,-0.306573,1.931237,-8.25149,1.479171,-5.760801,5.733088,0.348142,hud,cluster1
835,5.623969,-3.573221,-3.464102,-0.609682,-0.017321,-6.020609,-0.765566,-2.721052,5.684591,0.311769,hed,cluster1
836,1.924308,-7.359484,-3.464102,-2.71066,-0.846973,-5.038536,-3.387891,5.164976,0.239023,3.280504,hid,cluster6
837,3.54724,-5.012555,-3.464102,-2.546115,-1.57963,-5.703643,-1.667965,2.598076,3.526455,-1.321555,hId,cluster6
838,5.116478,-2.653502,-3.464102,-2.12869,-1.472243,-5.691519,-1.409889,-0.003464,3.656359,-0.853901,hEd,cluster7
839,6.188618,-0.138564,-3.464102,0.200918,-0.119512,-4.304146,-0.062354,-2.303628,5.246382,-0.038105,hAd,cluster1
840,8.904473,-1.874079,-3.464102,0.523079,-1.806529,-4.34918,-3.658091,-3.819172,8.227241,0.54906,hYd,cluster1
841,6.230187,-1.768424,-3.464102,-0.561184,-0.595825,-5.828351,-1.338875,-2.708927,5.028143,0.21131,had,cluster1
842,7.977826,-2.646574,-3.464102,0.973413,-0.59929,-6.276952,-2.286307,-4.143066,6.642415,1.139689,hOd,cluster1
843,6.69784,-2.023035,-3.464102,1.155278,1.254005,-8.429891,-0.110851,-6.957648,5.10089,1.657573,hod,cluster1
844,6.481334,-3.034553,-3.464102,-0.119512,1.576166,-9.202386,-0.116047,-6.524635,5.021215,2.405819,hUd,cluster1
845,4.811637,-3.25972,-3.464102,-0.086603,1.830778,-8.208189,1.240148,-6.271756,6.675324,0.166277,hud,cluster1
846,5.469816,-3.145404,-3.464102,-0.727461,0.036373,-6.079498,-0.640859,-3.202562,5.849136,-0.043301,hed,cluster1
847,1.527669,-7.582918,-3.464102,-2.793798,-1.082532,-4.305878,-3.211222,5.50619,0.199186,2.445656,hid,cluster6
848,4.98311,-3.568025,-3.464102,-2.650038,-1.82385,-5.849136,-1.590023,1.323287,4.832422,-1.69741,hId,cluster7
849,4.903436,-3.342858,-3.464102,-2.218757,-1.513812,-5.840475,-1.260933,0.800207,3.275308,-1.040963,hEd,cluster7
850,5.961719,-0.535204,-3.464102,-0.110851,-0.597558,-3.978521,-0.550792,-1.498224,5.476745,-0.628734,hAd,cluster1
851,8.516494,-1.950289,-3.464102,0.587165,-1.635056,-4.466959,-3.583613,-3.895382,7.944917,0.678964,hYd,cluster1
852,6.829476,-2.066337,-3.464102,-0.736122,-1.047891,-6.323717,-1.416818,-2.260326,5.005627,-0.192258,had,cluster1
853,8.364073,-2.556507,-3.464102,0.966484,-0.488438,-6.193814,-1.997055,-4.118817,6.801764,1.269593,hOd,cluster1
854,8.034984,-2.132155,-3.464102,1.044427,0.973413,-8.542475,-0.377587,-6.931667,5.769461,1.929505,hod,cluster1
