@relation waveform-5000_ica_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
3956,-0.541166,-1.689034,0.527216,-0.199994,0.183028,0.706679,-0.555983,-0.020631,-0.931076,-0.329794,-1.001084,1.087288,0.234434,-1.832012,0.273055,-1.482723,1.152888,-0.369499,-0.881436,0.224691,-1.069624,0.468532,0.868733,-0.897369,0.989047,-0.229656,0.397817,0.810483,1.07919,0.93729,1.219187,1.451626,-1.85976,0.864553,0.275926,class2,cluster0
3957,1.4995,0.615717,-1.104254,-0.498532,0.388689,-1.199378,0.275466,0.514786,-1.068236,0.636642,1.156232,1.731269,-1.273107,-1.906288,0.292223,-0.753443,-0.105051,-1.161442,-0.893381,-0.119221,-2.257357,0.589452,0.657867,1.096628,0.021201,-0.592104,2.099286,-1.890539,0.218255,0.501984,-0.259643,1.146389,0.129969,1.402282,0.384733,class0,cluster0
3958,-0.132957,-0.083582,-1.890043,0.3159,-0.5779,0.814928,-0.416646,-0.345301,0.648491,-0.858971,-1.100549,2.139877,-0.489011,1.473938,-0.349085,0.455281,-1.818746,0.10159,0.00992,1.437129,0.524455,-1.253509,-0.454446,1.223872,-1.313229,1.139419,-0.052035,-0.375943,-0.192746,-1.470881,1.848497,0.068922,0.919921,0.000804,-0.307108,class1,cluster2
3959,-0.682123,-0.341474,-1.595832,-0.346299,-0.09347,-0.24272,-0.340774,-0.478016,-0.955776,0.013721,-0.490387,-1.287609,-0.262088,-0.960222,-1.302684,0.459589,-0.298213,-2.078947,0.140067,-0.125519,0.070337,-0.7386,1.136379,-1.222126,0.460099,0.00267,-2.87587,-0.447847,-0.296743,0.33082,-0.449053,-0.269227,0.688926,-0.845219,1.406929,class1,cluster1
3960,-0.049269,0.063146,-0.385106,-2.010097,-0.043612,-0.237538,-0.495074,0.396026,1.87634,1.143969,1.16463,0.658892,-1.18933,-1.390537,-0.143113,-0.559217,-1.26322,-0.270277,0.032884,0.358114,-0.12547,0.257403,-0.728268,-2.770916,1.026072,0.095026,0.374741,0.835359,-0.294046,-0.295642,-0.628227,0.700584,-0.43939,-0.522925,-2.352456,class1,cluster2
3961,-0.834987,1.879435,-1.261416,0.959035,0.145472,-0.382292,0.911186,-0.540003,1.343997,-0.065383,1.026226,-1.26956,-1.044102,0.297361,-1.23155,-0.926263,0.662459,-0.137683,0.495996,-0.375789,-0.059574,0.674192,2.568715,-0.103294,0.347818,1.625613,0.634759,-0.017239,-1.686903,-0.099481,0.416573,1.113511,1.777354,-0.505606,-1.376303,class0,cluster0
3962,-1.336512,0.596603,-0.260705,0.61641,-1.701475,0.187881,-0.87351,0.992973,1.444134,0.571867,0.699058,-1.996255,-1.193176,-1.736665,2.011351,0.018046,0.874527,-0.486041,0.616963,1.678673,-1.59304,-0.115995,-2.674756,-0.723195,1.106777,0.768406,0.554311,1.594951,-1.492374,0.495372,2.195211,1.309229,-0.94613,-1.090498,-0.044441,class0,cluster0
3963,0.216706,0.232639,-1.102773,0.362993,-0.476687,-1.000522,1.164248,-1.332299,-0.239684,-0.416652,-0.252631,-0.906702,-0.54783,0.196145,-0.389911,1.105358,-1.970163,0.474006,0.178256,0.307804,-0.073364,0.294253,-0.200165,-0.138209,0.648941,-0.336964,0.163356,-1.140746,-0.820421,-0.434392,0.260442,-0.24262,-0.377858,0.184788,0.576386,class1,cluster2
3964,-0.213092,0.567587,-0.064459,-0.245162,1.279452,1.028869,0.895104,-0.62459,-0.151045,-0.596203,0.647172,1.722549,-0.740382,0.401328,3.709598,-2.352136,-0.671296,-1.524266,-0.093465,-0.006316,2.487228,1.125178,-0.32287,0.919764,-1.609505,-0.154904,0.188986,0.284366,-0.69671,-0.130306,-1.881265,0.283043,-0.308583,2.340593,-1.812293,class0,cluster2
3965,2.238964,-0.091316,0.49659,-0.460018,-0.766511,-2.696498,2.383478,-0.262622,0.476907,-0.662972,-0.401471,-0.865813,1.326416,1.018421,0.327296,0.413741,0.725604,0.799207,-1.233373,0.117843,0.464785,1.164671,-0.291463,0.796825,-1.359207,-0.710582,-0.736599,1.384151,0.661279,-0.264748,-0.096558,-0.916015,-0.152685,0.608701,-0.715572,class2,cluster1
3966,-0.171921,-0.72392,-0.694847,1.20305,0.244383,-1.552248,0.40701,-1.212274,0.024436,-0.087424,-1.289668,-2.198116,1.297428,-1.137659,0.470563,0.186533,0.909993,0.198995,-0.342638,-1.505054,0.852036,0.895648,-0.364461,0.235259,1.360172,0.799302,0.502267,-1.210615,1.078049,0.026136,0.002898,0.86636,-0.601742,-2.452883,-0.26947,class2,cluster0
3967,0.474236,-1.214132,1.209275,0.306667,0.081856,-0.413662,-1.586601,-1.113282,1.423233,0.156598,0.111896,-0.233812,0.602686,0.195554,-0.258124,-1.557507,-1.343411,0.056964,-1.056834,0.168947,0.036989,-0.739447,0.749446,-0.022054,-1.59092,1.408867,-0.953517,0.166065,1.015521,0.929522,1.432654,0.531264,0.956298,0.78563,-0.518936,class0,cluster2
3968,0.1343,0.029582,-0.504558,1.768328,-0.132475,-1.969977,0.666158,-0.235371,1.378824,0.390354,0.032736,0.699293,-1.807461,-0.760851,-1.481813,0.753911,-0.523156,-0.800689,0.918103,1.170055,-0.24033,-0.943574,-1.168858,-0.439792,2.642766,0.575617,0.463138,0.369571,-0.303073,0.701079,-0.652224,-1.921177,1.091928,1.052714,-0.07972,class1,cluster1
3969,0.161936,-0.842267,0.808984,-0.770521,-0.735538,2.071229,-0.52488,-0.997158,0.704717,-1.213382,-0.514845,-3.073797,1.366891,-0.358511,-0.333787,0.421093,0.678611,-1.267261,-3.245404,1.546243,0.946302,0.323586,0.683208,-0.77777,-0.652819,-1.359729,-1.045516,-0.844184,-3.173725,-0.225892,-0.094393,0.491467,1.044175,0.715334,0.185205,class2,cluster0
3970,-1.822646,0.122664,0.129816,2.042641,0.328184,-2.826705,1.055345,0.405413,0.574942,-1.070297,-0.265975,0.801918,-2.911735,-0.969873,0.889176,1.837744,-0.161155,1.053438,-1.474137,-0.460748,0.284204,-0.319516,-0.844601,0.011935,1.054178,-0.078394,2.286308,-1.095204,-0.295977,0.266048,-1.384232,-1.167703,-0.10454,-0.853811,-0.041363,class1,cluster1
3971,-0.931206,-0.556816,0.656845,-0.555776,-0.761296,-0.647042,1.920915,-0.137093,0.359287,-1.114378,0.41003,1.053933,-0.86651,-1.216534,-0.347777,1.801621,-0.689317,0.348781,1.112057,-0.213792,0.953032,-0.306815,0.63689,-0.755676,1.000692,0.701392,1.012848,0.356606,-0.809159,1.96124,-0.266647,0.080153,0.055191,0.125909,0.802651,class0,cluster2
3972,0.331448,0.262418,-0.435703,1.270483,0.737028,-1.22288,-0.000853,0.175497,-0.799664,0.688014,-0.750561,0.10812,-0.960097,-1.136575,1.10626,-0.931673,-1.224135,1.21827,0.037302,0.244583,0.051089,-0.199702,-0.143119,-1.712748,0.429601,0.816859,-1.206929,1.815543,1.773961,0.124754,-0.45195,-0.711871,-0.480607,-0.66829,0.999448,class1,cluster2
3973,0.618938,-2.28367,0.049663,0.541313,0.149828,0.188971,0.498044,-0.070992,0.419066,-0.136608,0.538574,-1.704852,-0.893503,0.396031,1.757419,-0.220467,-1.406257,0.582679,0.146334,-0.692223,-0.679304,-1.635616,1.410738,0.012697,1.044529,1.071071,-0.746888,-2.094838,-1.552147,-1.279258,-0.512181,-0.029779,1.0803,-1.42261,-0.812453,class1,cluster2
3974,0.117646,-0.255228,0.123577,-0.354939,1.75682,-0.996762,1.210329,-0.203284,-0.031923,-1.079111,-0.917693,-0.418129,-0.17715,-0.512588,-1.780646,0.145346,-1.038993,0.970865,0.332215,-0.876523,-0.632433,-0.832979,0.801523,0.325807,0.697369,2.305367,1.007683,0.846243,-0.450025,0.01712,0.064738,0.338019,-1.349741,-0.31174,-0.238345,class0,cluster2
3975,-1.646353,-1.437726,0.615404,1.909959,0.074399,-0.846865,-1.278289,-1.369433,-1.882063,-0.865328,0.63467,-2.092324,0.937642,2.08727,0.049397,0.34935,0.67117,0.04181,0.750316,-0.390685,0.426365,-0.3533,-1.230117,-0.022429,-0.33458,-0.496507,0.20289,0.273222,0.794645,0.472739,0.018864,0.334877,0.094437,2.318316,-0.557631,class2,cluster0
3976,-2.456832,0.289273,2.143101,-0.91439,-1.834241,-1.206387,1.631086,0.152603,-0.091692,-0.706609,-2.427629,0.350155,0.105534,-0.12267,-0.369966,-0.597689,-0.557827,0.084166,-0.0505,1.312478,-1.049438,-0.88078,1.944064,-0.598941,0.828149,0.286804,0.365419,-0.085779,0.618347,0.104673,-0.354022,-0.249521,0.135904,-1.704395,-0.835692,class1,cluster2
3977,1.189345,0.079864,-2.831088,-0.272171,0.958046,0.488623,0.811682,-2.298871,-1.841746,-0.45205,-0.870428,0.024978,0.158928,-1.378165,0.284756,0.644125,0.828733,0.66534,-0.629579,-0.610569,0.016994,-0.014857,-0.065079,0.106988,-1.189157,0.621691,0.369762,-1.092364,-0.272319,-0.638447,0.79999,0.961542,-0.545723,0.387513,0.515347,class0,cluster0
3978,0.17551,-0.167107,0.497615,-0.311647,0.017828,0.414607,-0.641648,-0.778053,0.486376,-0.421309,-0.724916,-0.917402,0.374272,-0.39519,-1.631023,1.537846,1.297987,0.37972,2.196603,0.532624,-2.623102,-0.704149,0.182359,-0.894601,-1.184372,0.623602,1.538788,-1.201114,0.402667,1.064154,-0.057976,-1.482407,-0.630717,-1.022901,-0.834934,class1,cluster1
3979,1.281232,-0.595745,0.469123,2.753628,0.022059,0.35866,1.722697,-0.61001,0.540769,-0.503254,-0.231364,-0.937701,0.795482,0.28717,0.151424,-0.965753,1.49075,-0.166045,0.090577,0.563367,-1.514227,1.257012,-0.300963,-0.111066,0.724528,-0.345852,-0.616182,0.163835,0.734654,0.558309,0.446922,0.221259,0.709573,-1.140466,-0.201935,class2,cluster0
3980,-0.459105,0.072707,-0.015038,1.144718,-1.554882,-0.920219,-0.848819,-0.379712,-0.116884,-0.238079,-0.987943,-0.10957,-0.729931,-0.189126,1.062615,-0.907038,-0.363543,-0.108958,-0.607687,0.973579,-0.240117,0.5358,-0.909792,0.949719,0.154904,0.285744,1.614286,-0.599262,0.589063,1.036081,1.981089,-0.612788,0.632316,-0.387409,1.410104,class1,cluster1
3981,-0.578573,0.459071,-2.147758,0.159132,-1.735353,-0.397598,0.461646,-0.338695,-0.762116,0.152943,0.161954,0.013928,0.396844,0.980131,0.345145,0.931648,-1.378192,0.187048,-0.988068,0.806651,-0.29499,0.086966,1.06595,1.155355,-0.467843,-0.308906,0.330546,1.62263,-0.511687,0.145632,0.323438,0.734696,-0.499261,-0.874509,-0.589171,class0,cluster2
3982,0.177799,-0.145044,0.203832,0.482955,-2.206212,0.947096,-1.966686,1.178368,-1.627695,-1.179753,1.873775,1.73636,-0.547467,-0.324037,-0.356218,-2.60161,-0.184081,1.014715,1.163497,-0.359721,-0.240932,-1.093393,1.715485,-0.943001,-0.998246,0.187583,0.574817,0.403613,-0.365823,0.62533,-0.469824,0.743961,-1.487207,0.641352,0.020531,class0,cluster2
3983,-2.102518,1.057185,-0.10722,-2.231151,0.011013,-0.044683,0.764596,-0.436043,1.363256,-1.189251,-1.559263,0.94841,-0.260332,-0.809228,0.802695,0.348382,-1.755111,-0.823774,0.491245,-0.631517,-0.30335,0.578883,0.603868,0.040547,1.554966,1.690121,-2.048749,-1.257549,-0.332972,0.331246,1.094392,0.484819,-0.229186,0.041748,0.819816,class0,cluster2
3984,-0.876251,-0.409069,-3.077501,-0.336066,0.793188,0.365303,-0.776455,-0.046329,-0.208477,1.216273,-0.377878,1.26098,1.980787,0.123041,-0.449299,0.817262,2.191313,-0.311422,-1.646945,1.037143,-0.694219,-1.113044,1.320595,-0.990504,0.229076,0.399199,-0.950301,-1.946958,2.879309,0.261574,1.130002,1.470109,0.622383,0.269542,-0.119914,class2,cluster0
3985,0.153595,-0.639828,-0.494122,-0.552384,1.158933,1.608923,0.005547,1.581086,2.331054,0.63643,0.362017,-0.542239,-1.393258,2.060494,-1.122286,-1.812167,-0.953611,-0.004289,-0.726609,0.164634,0.333524,0.420738,0.253529,-0.892858,-0.356794,-0.124563,-0.824137,-0.152783,-0.251751,0.560332,0.369029,0.354645,0.720798,-0.323507,1.053907,class1,cluster2
3986,1.647327,-1.832636,-1.041852,-0.206094,0.489176,-0.127817,-0.222767,-1.581281,0.733886,-0.908413,-0.712913,-0.148449,-0.352278,1.717363,0.117806,0.792416,0.176692,1.611817,0.081892,-0.217738,1.185983,-0.369886,0.223338,-2.513645,-0.263593,1.371526,0.884659,0.959908,0.778057,-0.267897,0.352871,0.028978,1.628717,-0.711479,1.282781,class2,cluster0
3987,0.382945,0.804817,-0.664053,0.353058,-0.949306,-0.208139,0.19177,0.919216,-0.948839,-1.835088,0.529931,0.457915,-0.037144,-0.568833,0.707815,0.482367,-1.290122,0.69806,-1.717401,1.03562,-0.838621,-1.143735,1.834045,-0.786524,0.505708,-0.474157,1.166801,-0.192318,-0.7101,-0.666818,0.359309,-1.373861,1.587883,-1.956473,0.258309,class1,cluster1
3988,-0.448593,-1.277684,-1.232712,-0.343204,-1.338236,-1.995573,-0.378737,0.65053,-0.403187,-1.096787,-1.117113,1.033287,-0.520716,0.323606,0.86853,-0.040291,0.330098,-0.057671,-0.943682,0.444761,0.633818,-0.32853,0.522901,0.055042,-0.586103,0.051103,0.191269,-0.463123,1.205957,-0.765362,-1.207406,-0.795631,-0.834598,1.915712,0.469085,class2,cluster1
3989,-0.480603,0.359483,-0.324633,0.60113,1.097743,0.59577,-1.017197,1.007113,0.726493,-0.776917,0.757469,0.20894,-1.115224,0.37163,0.100119,-1.014237,0.750002,-0.562524,-1.00416,1.830696,-0.036716,-0.654684,-0.38989,0.492404,0.80592,-1.046035,0.620563,-0.678695,-1.596735,0.723751,-0.694181,-0.442714,-0.419076,0.997092,-0.949431,class2,cluster1
3990,-1.219825,-0.325045,-2.173271,0.563261,1.794964,-1.205053,0.318384,1.479563,0.429512,-0.960962,-0.059119,-0.243378,0.470721,-1.461761,-0.673072,-0.12486,0.653893,-0.006122,2.061815,-0.314618,-0.696596,-0.399634,-1.292302,-0.181435,1.141186,-1.795592,0.747747,-0.021555,2.785216,1.483552,0.793421,0.939832,-0.997638,-0.85596,2.683674,class2,cluster0
3991,-1.693754,0.798199,1.736512,0.295554,-0.265495,0.108499,-0.106954,-0.613388,-0.889261,-0.4156,0.299458,-1.415899,1.64479,-0.235323,0.23574,-0.454022,0.226301,0.472165,0.60153,-0.794916,-1.656039,0.182438,0.298556,0.163279,-0.582998,0.699664,0.094823,-0.155967,0.879526,-0.620215,0.950148,-1.228663,-1.306612,0.513266,-0.427663,class1,cluster1
3992,1.585535,0.52326,0.374401,1.097592,-1.211833,-0.080711,-0.422771,-0.003307,0.886463,-0.634817,-0.083995,-1.612327,-0.084175,-0.766573,-1.200376,-1.15994,0.743482,0.43777,-0.216665,0.122935,0.449785,-0.553091,-0.64091,0.392832,-0.912514,0.892806,-0.659609,0.51292,0.558838,-0.554782,0.741005,-2.964434,-0.062852,-0.308752,0.276179,class1,cluster1
3993,-0.164625,-0.936457,-1.020738,-1.066601,-0.101187,0.599136,-0.386064,-2.243951,0.304044,0.166763,-0.412996,1.881399,0.593703,1.941355,1.432305,-1.014222,-2.398364,-1.228723,-1.521616,-0.497323,-0.571206,1.07113,-0.254642,-0.196542,-0.879847,-1.345217,-0.654421,-0.236089,1.718723,-0.937531,1.486279,0.691941,-0.607534,0.659685,1.712826,class1,cluster2
3994,0.505797,0.519793,1.00102,-0.490018,-0.930415,-0.249428,1.787272,1.306426,-0.390046,-0.325319,-0.030367,0.125199,1.405178,-0.875021,-1.350888,1.458914,-1.332139,-0.9539,0.306271,0.014734,1.127661,-1.848254,1.036528,-0.09166,-0.333456,0.323924,0.300091,1.499814,-0.487618,0.51239,0.455817,-1.205576,0.926318,-0.065825,-0.184724,class1,cluster2
3995,-0.809082,-1.232763,-0.302989,1.235259,1.12353,0.493822,-1.157558,0.506689,0.016687,0.401834,-1.138291,0.704598,-0.558895,-0.205516,1.138157,1.394542,-1.384174,0.423237,0.685663,-0.685142,-1.401779,0.739703,1.236613,0.898103,0.37596,-2.719484,0.073459,0.116,-0.589823,-0.842224,1.340564,0.323058,1.491489,-0.718706,0.367776,class1,cluster2
3996,-0.778057,-0.303046,1.664826,0.292207,-1.428564,1.290947,0.613177,0.795567,-0.58785,0.797907,0.287096,1.151621,-0.542339,0.41362,0.514722,0.00897,-0.749322,-0.938646,-1.45744,-0.826849,-0.273408,-0.226398,0.74419,-0.83229,-0.416329,0.013937,1.139181,0.466258,1.148888,1.195054,0.64333,-1.214115,-0.776356,0.501505,-0.827903,class1,cluster1
3997,-0.278529,2.391762,0.323892,-0.98251,0.38315,-1.603673,-0.075457,-1.969468,0.926167,0.360777,-0.681157,0.865926,0.727277,0.075731,-1.149511,0.724286,0.450774,0.846746,-1.08558,1.305985,1.382322,0.777359,-0.080106,-0.528194,0.093486,0.638374,-0.145992,-1.357599,-0.104997,-0.553053,-0.12068,1.717753,-1.19292,0.918763,1.555245,class2,cluster0
3998,0.355425,-0.063201,-0.125001,-0.067381,0.024543,-1.010819,-0.51867,0.27469,2.0504,-0.989498,-0.265958,-0.041073,1.437102,-0.163654,0.527,-0.314297,1.58913,0.287597,1.269414,1.791244,-1.679285,-1.277582,-0.553733,0.042077,-0.153259,-1.165584,-0.024906,1.571709,-1.428077,0.734315,0.291023,0.787468,-0.8025,-0.010282,-0.357872,class0,cluster0
3999,0.007993,-2.2955,-1.068702,-0.164663,0.561518,0.349348,0.797875,0.49936,0.092234,-1.682274,-0.29531,-0.155812,-0.443422,-0.322965,-0.677532,-0.775391,0.897684,-1.276652,-1.026957,-1.067942,1.016984,-0.867105,-0.46468,1.020315,0.01821,-1.335436,0.517025,-0.767753,0.24153,-1.04492,2.083727,-1.514413,0.242815,-0.670898,0.769315,class2,cluster1
4000,-2.293576,0.024911,-0.884677,-0.170568,1.156723,-0.297907,0.516929,-0.178775,-0.799334,1.190293,0.670825,-0.315672,1.503019,-0.803208,0.001676,2.195873,0.330958,1.878254,0.283951,0.858807,0.670279,0.644429,1.284109,0.700956,-0.137522,-0.89939,-0.249257,-1.370173,-0.888261,0.88368,0.211804,-0.490045,-0.612693,0.215661,-0.390753,class1,cluster1
4001,-0.508202,0.353883,-1.742934,0.321412,0.678789,-1.329826,-0.527865,1.723388,0.735669,-0.29826,1.029062,-0.074863,1.10481,-0.191748,-0.263526,0.512793,1.148612,-0.355415,1.301411,1.087673,0.000916,1.237878,0.808923,0.798629,-1.836873,-1.286636,-0.612614,0.757686,0.01498,0.360973,0.886667,-1.606552,-0.251889,-1.125146,1.232567,class2,cluster1
4002,-0.268031,-0.862307,1.353394,0.131121,1.25643,-1.37751,-0.90826,-0.535318,-0.510221,1.09807,0.817341,-1.205407,-0.344577,1.010389,-0.145853,0.537294,-0.00788,-0.206841,-0.549669,0.087338,0.981132,-0.458861,-0.79796,-0.200486,-0.728259,-0.278251,1.967467,-1.33728,0.57419,-0.30937,0.39214,-1.395985,0.086719,-0.111525,0.496309,class1,cluster1
4003,-2.842758,-0.737064,1.045374,-0.673013,3.020207,-0.429191,0.682206,-0.886956,-0.334765,0.214607,-0.867881,-1.822299,0.354131,-0.476742,-0.208365,0.309148,0.356947,0.08048,-2.162193,-0.020027,1.385883,0.596957,2.566481,0.120517,1.816033,-0.068257,0.619266,-2.007307,0.055255,1.776288,0.486101,0.861307,-1.306219,0.134585,-0.467782,class2,cluster0
4004,-1.641027,-0.18744,1.12162,-0.155358,-0.632372,1.076272,1.034599,0.725165,2.027478,-0.518391,-1.084704,-1.086253,0.253946,-0.307523,-0.57579,1.16588,0.042386,0.426388,1.399747,1.084744,-0.175874,0.584533,0.037086,0.984309,-0.384015,0.29031,-1.881518,-0.732824,-1.912015,-0.418481,-2.045416,0.906672,-0.02013,1.225649,-0.111456,class0,cluster0
4005,1.224534,0.29278,0.592583,1.066785,-0.883507,0.350811,0.158815,-1.534328,-0.87073,-0.372906,0.093872,0.361529,-0.254519,-1.047795,-1.353113,-0.265925,1.198699,-1.132292,0.721921,-0.194935,0.700688,-1.351835,0.595301,0.870911,0.939194,-0.296569,-0.258861,0.622056,-0.644247,1.003295,-0.355926,-0.201831,-0.636674,-0.295379,0.146467,class2,cluster0
4006,0.002816,-0.378326,-0.640475,1.293459,-2.358699,-0.257348,-1.045643,-0.923731,-0.066578,-0.815955,-0.43505,-0.357545,1.679219,0.209108,1.107397,0.846384,-2.258468,0.462495,0.334957,-0.100594,0.516515,0.243986,-0.547988,0.277686,-0.680126,0.428442,-0.461455,1.644529,-1.409207,-2.038504,-0.459536,-0.415497,0.075701,2.133795,-0.022227,class0,cluster2
4007,0.450634,-0.317575,0.344559,0.719039,1.12556,2.008187,-0.060793,1.444909,0.796106,0.438039,-0.383907,-0.075897,-0.976725,-0.726748,0.134397,0.008242,1.087668,1.577199,-0.148223,1.184325,-0.437943,0.124957,-1.515856,-1.937051,0.672854,-0.919644,-0.867504,0.237424,0.79833,-0.920799,0.217915,1.04039,-0.902227,1.187062,-0.187926,class2,cluster0
4008,-1.474056,-0.377431,-0.410812,-1.685919,0.145724,3.178318,-0.224005,-1.656986,-0.397814,-0.035532,0.243242,-0.860561,0.990328,0.454522,-0.796757,-0.185194,-0.736723,-1.597351,1.053874,0.228898,0.187326,0.155809,0.26578,0.639301,-1.142556,-0.459709,-0.645363,-0.794614,-0.859403,1.702705,1.874547,1.050321,0.693739,0.100713,-0.171672,class0,cluster2
4009,-0.347268,-0.641328,-1.293156,0.302531,-0.981514,-0.028759,-1.759207,0.96792,-0.243358,-0.719776,-0.641455,-0.869985,0.216717,1.00527,0.471293,-0.197288,1.629287,-1.27993,0.397657,-0.656,0.151461,-0.720512,-0.53915,0.517104,-1.015746,0.616758,0.786887,0.330607,1.230335,-1.482477,1.965066,0.570354,0.112861,-0.071392,-0.21486,class2,cluster0
4010,0.243864,0.006706,0.930423,1.495702,0.481193,-0.504884,0.775262,0.205852,0.41852,1.486075,1.58841,0.469021,-1.86327,0.940336,-0.646457,0.61772,-1.71552,0.340099,2.353898,-0.601425,-0.275539,-0.255995,0.328986,0.082308,-0.49566,0.923128,-0.718366,0.382226,1.413625,0.668245,-0.278334,0.745878,0.616187,0.400282,0.369611,class0,cluster2
4011,-0.04561,1.635945,1.094638,0.488291,-0.653206,-0.772445,-0.686528,-2.395455,-0.701679,0.559706,0.260453,-1.14211,-0.716148,0.060577,0.165898,2.366504,1.283653,-0.530984,0.938653,0.777961,-1.134749,0.010043,1.437141,-0.832189,-0.292445,-1.416093,1.778299,1.659361,-0.917921,-1.156188,-0.591337,0.778018,-0.744891,0.476115,-0.675876,class0,cluster0
4012,-0.085546,0.761278,-0.464324,-0.816836,0.745746,-1.526092,-1.089603,0.960028,0.17804,-0.305053,0.675544,-1.015993,-0.761979,0.683101,0.322889,0.011496,0.626668,1.01095,-0.436511,-0.096136,-0.132599,1.368473,-0.096701,-1.842403,-2.057438,0.567556,-1.741262,0.455221,-0.264257,-0.072409,-1.000866,-1.114213,0.610135,-1.449761,0.007095,class2,cluster1
4013,0.905281,0.409417,0.726618,0.845305,-1.766987,-0.638496,0.840875,-0.865708,-0.00974,0.778716,-0.373884,0.368163,-0.370426,-0.591751,0.054544,-0.982802,0.96254,-0.905186,-1.256772,-1.773537,-0.629013,-0.564646,-0.176973,-0.240098,-1.006351,-0.688118,1.252398,0.159486,-0.107355,-0.28151,0.796792,1.629627,-0.085448,-1.526863,1.736628,class0,cluster0
4014,-0.462577,-1.182615,1.156264,0.144293,-1.217863,1.005789,-1.665011,-1.440583,1.1537,-0.529728,0.34413,1.413169,0.221949,-1.603493,-0.567194,-0.008206,-0.221604,1.366349,-0.115649,1.415603,0.295965,-0.382551,1.284407,0.914944,-0.663921,2.174366,-0.669288,-0.22841,-0.822903,-2.614196,0.305723,0.84098,0.751051,0.574086,0.245524,class0,cluster0
4015,0.642806,-0.458655,-2.727941,-1.204067,0.246929,-1.086141,-0.276823,-1.084719,-1.021936,0.806233,-0.151547,0.544914,-0.016808,0.373048,-0.416586,-1.110706,-1.997586,0.130007,-0.101082,1.229366,-1.233153,-0.499308,-1.722227,-0.148481,-0.226863,-0.628212,2.061345,1.105807,-1.851767,1.476979,-1.483333,0.95764,-0.662214,-0.655979,-0.270037,class1,cluster2
4016,-1.896258,-1.213377,0.747028,0.537637,-0.050287,0.983086,-1.89531,-0.2026,-1.230013,-1.341322,0.864709,0.979181,0.700827,1.47557,-1.255102,-0.885167,1.109732,0.567073,-0.890034,-0.770831,-0.008174,-0.195889,-0.198263,-0.032114,-2.713516,1.184548,0.559496,0.078296,0.409019,-0.025771,-0.18968,2.068206,1.075448,-0.038407,0.699872,class2,cluster0
4017,-0.832158,-1.161476,0.050833,0.912323,-0.829012,0.535031,-1.008911,-0.888531,1.989351,1.57823,-0.121403,-0.852584,-1.282418,-1.553754,0.365785,-1.257433,-0.231214,-0.829188,-0.457635,0.276465,-0.267797,1.71597,0.989957,-0.460197,-0.307425,1.021485,0.031279,-0.717635,-0.281167,-0.532259,0.170737,-0.933122,1.16582,0.220638,2.401903,class2,cluster1
4018,0.456487,-0.31537,1.046817,0.596748,0.033412,0.196381,-0.089864,1.223343,-1.361076,0.145035,-0.552164,0.016107,-0.868484,0.355294,0.410784,0.07629,1.165797,0.383475,-1.399754,0.253962,-3.805359,1.318424,-0.081114,-0.093189,-0.012729,-1.456898,1.516552,-0.897403,0.338373,0.040288,-3.329575,0.200991,1.216555,0.818424,-0.977576,class2,cluster0
4019,0.099943,-1.095471,0.797849,-0.264219,0.739381,0.032511,-1.104575,-0.427284,1.864247,-0.312419,-0.072613,-0.073744,1.061258,1.408499,0.745637,1.327718,0.155698,0.225427,-0.031372,1.734734,0.985163,0.564563,1.400353,0.703367,-1.73699,0.398561,1.157598,-1.133301,0.524757,-2.070664,-0.209008,-0.951648,1.438484,0.961822,-0.163195,class2,cluster1
4020,0.038807,-0.991983,-0.85942,-0.124142,-0.62742,0.065847,0.094043,-0.90775,0.406254,-0.739808,-0.577879,1.743383,-0.618593,1.827409,0.079379,1.084866,-0.323545,-0.114101,0.025241,0.353657,0.381698,0.062758,-3.103668,1.080148,0.204835,-1.57077,-0.599105,1.753491,-0.439385,-0.522099,0.439711,0.700889,1.476523,1.701775,0.65879,class0,cluster0
4021,-1.308619,-0.318429,-1.126573,-0.310544,0.652199,1.472358,-1.456429,0.90025,0.764846,0.839026,0.007567,0.599673,0.420864,-0.303602,-0.732227,0.974071,0.685553,-0.540485,-2.930627,-0.000954,0.493211,0.371894,2.41667,0.553473,-0.569997,-1.759967,1.547294,-1.945954,1.213932,-0.052822,-0.516283,-0.387827,0.304523,-0.304129,-0.895616,class1,cluster1
