@relation 'AT: vowel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R28-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.468Sex-0.365Feature 7+0.289Feature 9+0.285Feature 4-0.263Feature 8...' numeric
@attribute '0.446Feature 6-0.408Feature 3-0.367Feature 2-0.326Feature 9-0.276Feature 8...' numeric
@attribute '-0.385Train or Test+0.358Feature 1-0.346Feature 5-0.305Feature 3-0.295Feature 4...' numeric
@attribute '0.52 Train or Test+0.352Feature 1+0.262Feature 8-0.222Speaker Number=Kate+0.221Speaker Number=Mike...' numeric
@attribute '0.366Speaker Number=Andrew-0.288Feature 4+0.287Speaker Number=David-0.285Feature 2+0.285Feature 1...' numeric
@attribute '-0.468Feature 0-0.346Speaker Number=David-0.312Speaker Number=Sarah-0.286Feature 9+0.283Speaker Number=Andrew...' numeric
@attribute '0.62 Speaker Number=Bill-0.311Feature 7-0.302Speaker Number=Jo-0.287Speaker Number=Rich-0.224Speaker Number=David...' numeric
@attribute '-0.546Speaker Number=Kate+0.421Speaker Number=Rose-0.375Speaker Number=Sarah+0.278Speaker Number=Penny-0.234Feature 8...' numeric
@attribute '-0.516Speaker Number=Andrew+0.439Speaker Number=David+0.325Speaker Number=Tim-0.286Speaker Number=Sarah+0.275Speaker Number=Sue...' numeric
@attribute '0.525Speaker Number=Nick-0.418Speaker Number=Wendy+0.357Speaker Number=Jo+0.305Speaker Number=Sue-0.268Speaker Number=Rich...' numeric
@attribute '-0.576Speaker Number=Mark+0.46 Speaker Number=Bill+0.302Speaker Number=Wendy+0.269Speaker Number=Mike-0.244Speaker Number=Tim...' numeric
@attribute '0.566Speaker Number=Mike+0.429Speaker Number=Kate-0.326Speaker Number=Rich+0.306Speaker Number=Nick-0.275Speaker Number=Jo...' numeric
@attribute '-0.435Speaker Number=Tim-0.372Speaker Number=Sarah+0.326Speaker Number=Rich+0.301Speaker Number=Mark-0.285Speaker Number=Rose...' numeric
@attribute '0.51 Speaker Number=Penny-0.399Speaker Number=Wendy-0.392Speaker Number=Nick-0.366Speaker Number=Jo-0.261Speaker Number=Mark...' numeric
@attribute '0.524Speaker Number=Tim+0.407Speaker Number=Wendy-0.345Speaker Number=Rich-0.323Speaker Number=Rose+0.306Speaker Number=Penny...' numeric
@attribute '-0.412Speaker Number=Sue+0.379Speaker Number=Sarah-0.371Speaker Number=Mike-0.288Speaker Number=Jo+0.276Speaker Number=Bill...' numeric
@attribute '-0.455Feature 5+0.419Feature 0-0.347Feature 7+0.312Speaker Number=Rich-0.286Speaker Number=Sue...' numeric
@attribute '0.655Feature 6-0.332Feature 7+0.267Feature 5+0.266Feature 9-0.244Feature 0...' numeric
@attribute '-0.457Feature 8-0.441Feature 4+0.367Feature 9+0.338Feature 7-0.26Speaker Number=David...' numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}

@data
-1.385021,2.981875,-0.525458,1.291403,-0.168493,0.916162,0.783874,0.239444,1.594154,0.017143,-0.952042,-0.247712,-1.742672,-0.097937,2.182442,-0.053517,-0.297845,0.669926,-0.315093,hod
-1.072818,2.393865,-0.19105,1.486035,-0.245801,0.905537,0.288586,0.693255,1.127955,0.201311,-0.80717,-0.272253,-1.742672,-0.097937,2.271794,0.24387,-1.148733,0.398515,1.346175,hUd
-0.908912,0.471409,-2.74686,0.185833,-0.54758,1.830975,0.317764,0.864116,1.016708,-0.0821,-0.766531,-0.251095,-1.742672,-0.097937,1.651389,0.903933,-1.363992,0.672508,1.15504,hud
-0.587033,0.932497,-1.187883,0.967108,-1.629287,1.584818,0.34575,0.242367,1.452072,0.227483,-1.06918,-0.34964,-1.742672,-0.097937,2.097089,0.774686,0.215202,-0.470064,-0.432699,hed
-1.519359,1.600864,-3.602052,-1.12631,-1.316546,0.792077,0.492697,0.853251,1.18283,0.034547,-0.879109,-0.172768,-1.742672,-0.097937,1.344089,0.247869,-0.554851,-0.106441,1.490557,hid
-0.720635,1.234865,-2.322712,0.005156,-1.670143,1.347295,0.787433,0.324181,1.602346,0.080982,-0.942733,-0.232635,-1.742672,-0.097937,1.67667,0.457932,0.268173,0.545653,-0.062092,hId
-0.759188,1.707982,-2.080044,-0.042558,-2.208676,0.933719,0.630725,0.510808,1.38959,0.136299,-1.048905,-0.305173,-1.742672,-0.097937,1.710236,0.36488,0.189108,-0.761316,0.021757,hEd
-0.581766,0.924081,-0.923133,0.925346,-1.943774,0.27958,0.925013,0.080048,1.459884,0.358537,-1.063358,-0.26438,-1.742672,-0.097937,2.07608,0.12359,1.178518,-0.320706,0.498399,hAd
-1.255293,0.178756,-0.463738,1.573565,-1.360201,0.69771,0.486068,-0.185857,1.38115,0.314806,-1.145305,-0.29954,-1.742672,-0.097937,2.369261,0.418013,1.053286,-0.636349,0.079436,hYd
-1.269225,0.188554,-0.778506,1.2973,-1.611961,0.808591,0.465147,-0.167786,1.452034,0.266354,-1.143572,-0.308121,-1.742672,-0.097937,2.266479,0.470882,1.051349,-0.65266,-0.111278,had
-1.263974,1.534228,0.267821,1.910745,-1.220251,0.847917,0.834419,-0.293177,1.548954,0.197826,-1.029063,-0.269195,-1.742672,-0.097937,2.418095,0.112127,0.713456,0.47825,-0.50055,hOd
-1.121566,2.488231,0.184975,1.787654,-0.578729,0.805617,0.758351,0.275468,1.542745,0.030268,-0.943095,-0.252037,-1.742672,-0.097937,2.294515,0.011139,-0.237489,0.607222,-0.061039,hod
-1.159873,2.398244,-0.087156,1.574299,-0.444898,1.064517,0.434403,0.440528,1.314213,0.135556,-0.842542,-0.270595,-1.742672,-0.097937,2.284602,0.223257,-0.813518,0.650676,0.61997,hUd
-0.810474,0.427879,-2.69732,0.296007,-0.548031,2.05549,0.335418,0.743878,1.029832,-0.048533,-0.787464,-0.272417,-1.742672,-0.097937,1.703124,0.995359,-1.271742,0.704949,0.796675,hud
-0.762232,1.073146,-1.264633,0.833785,-1.594596,1.563113,0.265904,0.267445,1.494347,0.217355,-1.072266,-0.334877,-1.742672,-0.097937,2.073914,0.739528,0.175301,-0.497197,-0.382976,hed
-1.477829,1.610701,-3.643555,-1.138262,-1.285374,0.835887,0.5301,0.861403,1.150098,0.035215,-0.859036,-0.167564,-1.742672,-0.097937,1.328779,0.252653,-0.61811,0.014746,1.534966,hid
-0.768629,1.150232,-2.168653,0.08058,-1.746847,1.353099,0.775984,0.26815,1.64477,0.086578,-0.932378,-0.219172,-1.742672,-0.097937,1.703688,0.451212,0.33934,0.691079,-0.045279,hId
-0.72343,1.87715,-2.11355,-0.139395,-2.07814,0.801349,0.640442,0.536268,1.497753,0.178922,-1.045903,-0.283865,-1.742672,-0.097937,1.702991,0.279226,0.31491,-0.662631,0.170097,hEd
-0.606142,0.992537,-1.004598,0.889492,-1.787305,0.276318,0.948191,0.062359,1.430904,0.381919,-1.039422,-0.26249,-1.742672,-0.097937,2.078529,0.102586,1.132248,-0.190862,0.594568,hAd
-1.496538,0.254129,-0.520839,1.546348,-1.128911,0.720268,0.31586,-0.131566,1.341032,0.298862,-1.174925,-0.305104,-1.742672,-0.097937,2.393862,0.443834,0.887713,-0.916437,0.107561,hYd
-1.112788,0.407768,-0.852416,1.224295,-1.654792,0.897108,0.571834,-0.118346,1.426069,0.253425,-1.10369,-0.302585,-1.742672,-0.097937,2.209621,0.454728,0.909156,-0.418611,-0.127898,had
-1.342919,1.717753,0.154362,1.82605,-1.094118,0.892504,0.810638,-0.266234,1.514222,0.1959,-1.035357,-0.268172,-1.742672,-0.097937,2.402547,0.100848,0.604824,0.41695,-0.529462,hOd
-1.142055,2.360724,-0.052351,1.711686,-0.292642,0.745084,0.652132,0.472222,1.33845,0.027858,-0.913352,-0.260838,-1.742672,-0.097937,2.263888,0.067115,-0.610761,0.402042,0.447303,hod
-1.173215,2.240205,-0.190723,1.569925,-0.443235,1.023378,0.526757,0.410859,1.379929,0.060921,-0.857551,-0.266715,-1.742672,-0.097937,2.245961,0.205574,-0.695309,0.699822,0.44769,hUd
-0.669703,0.306144,-2.598374,0.455727,-0.496041,2.262048,0.291085,0.693746,1.059431,-0.027398,-0.808564,-0.296335,-1.742672,-0.097937,1.76465,1.118419,-1.236539,0.675638,0.53361,hud
-0.612945,1.068186,-1.236618,0.883852,-1.620397,1.568262,0.376696,0.265383,1.518915,0.203027,-1.083192,-0.327566,-1.742672,-0.097937,2.059101,0.721356,0.259991,-0.431778,-0.502663,hed
-1.703525,1.805708,-3.518282,-1.088287,-1.337034,0.915141,0.591184,0.707999,1.15453,0.012802,-0.853734,-0.157805,-1.742672,-0.097937,1.353348,0.188391,-0.596953,0.215076,1.268216,hid
-0.824921,1.082109,-2.107771,0.102746,-1.884573,1.37058,0.784895,0.217308,1.653992,0.073739,-0.93364,-0.215277,-1.742672,-0.097937,1.705232,0.451465,0.391249,0.728115,-0.116126,hId
-0.726377,1.887321,-2.066258,-0.128357,-2.042868,0.767272,0.639991,0.540313,1.533018,0.183455,-1.031793,-0.272811,-1.742672,-0.097937,1.707713,0.255378,0.328667,-0.54891,0.25638,hEd
-0.682747,0.924785,-1.065488,0.879637,-1.725669,0.312065,0.910413,0.032087,1.426104,0.37892,-1.040175,-0.26985,-1.742672,-0.097937,2.08809,0.131779,1.121796,-0.204855,0.56548,hAd
-1.631226,0.280207,-0.613766,1.475686,-0.975567,0.65271,0.159679,0.011313,1.243865,0.290077,-1.175764,-0.311663,-1.742672,-0.097937,2.386554,0.464506,0.636371,-1.200089,0.401077,hYd
-0.822271,0.639237,-0.949127,1.119449,-1.78336,1.046477,0.698599,-0.048701,1.406719,0.2566,-1.046862,-0.298929,-1.742672,-0.097937,2.133936,0.467552,0.750359,-0.097092,-0.134635,had
-1.481371,2.164512,-0.173656,1.571754,-0.938641,0.961118,0.812882,-0.205004,1.464028,0.162615,-1.055617,-0.274047,-1.742672,-0.097937,2.330183,0.058199,0.410617,0.241462,-0.711301,hOd
-1.040742,1.98777,0.006624,1.848976,-0.201551,0.645465,0.681021,0.466758,1.354981,0.030175,-0.90344,-0.257494,-1.742672,-0.097937,2.29185,0.089741,-0.49716,0.48958,0.631796,hod
-1.021995,1.727185,-0.024569,1.789605,-0.433322,1.190342,0.4373,0.296783,1.394217,0.152529,-0.85422,-0.277148,-1.742672,-0.097937,2.348315,0.371178,-0.523996,0.811569,0.490789,hUd
-0.532812,0.181622,-2.566837,0.547453,-0.411624,2.342881,0.206798,0.763399,1.046482,-0.019083,-0.823443,-0.316574,-1.742672,-0.097937,1.794662,1.219502,-1.310307,0.51087,0.530731,hud
-0.73779,0.986905,-1.437611,0.804304,-1.289147,1.526995,0.219399,0.397512,1.3875,0.221417,-1.084021,-0.330163,-1.742672,-0.097937,2.059636,0.766941,0.016345,-0.688586,-0.128526,hed
-1.973331,1.996172,-3.354659,-1.036665,-1.427595,0.95767,0.63804,0.516759,1.20925,-0.003061,-0.863852,-0.147578,-1.742672,-0.097937,1.391879,0.107411,-0.469194,0.375306,0.940649,hid
-0.82221,1.016388,-2.226286,0.061187,-1.819354,1.422186,0.744711,0.236208,1.649207,0.068812,-0.944696,-0.224126,-1.742672,-0.097937,1.69618,0.500124,0.365826,0.638425,-0.152473,hId
-0.638866,1.666557,-1.997362,-0.053343,-2.041478,0.794448,0.622184,0.523219,1.588495,0.199973,-1.026982,-0.265309,-1.742672,-0.097937,1.729429,0.300551,0.425415,-0.438159,0.307581,hEd
-0.705006,0.907239,-1.071827,0.859865,-1.796029,0.344572,0.889855,0.011045,1.426724,0.384778,-1.041136,-0.273293,-1.742672,-0.097937,2.088322,0.149594,1.133557,-0.219542,0.529788,hAd
-1.627023,0.275577,-0.528978,1.555353,-1.025703,0.651804,0.262577,-0.082614,1.278123,0.273599,-1.174708,-0.309922,-1.742672,-0.097937,2.3994,0.428352,0.75229,-1.048697,0.226332,hYd
-0.66209,0.827157,-1.038216,0.996022,-1.871438,1.194272,0.675682,0.055162,1.411488,0.255812,-1.001628,-0.301217,-1.742672,-0.097937,2.077833,0.51839,0.537234,0.065307,-0.078923,had
-1.237418,2.366773,-0.302664,1.431644,-1.037672,0.920116,0.928522,-0.109989,1.528868,0.147006,-1.051489,-0.268039,-1.742672,-0.097937,2.249086,0.012162,0.439969,0.295102,-0.75367,hOd
-0.903108,1.684215,0.240537,2.072621,-0.333843,0.733187,0.809508,0.218974,1.5007,0.073443,-0.919749,-0.252264,-1.742672,-0.097937,2.368682,0.114593,-0.049346,0.80389,0.281679,hod
-1.158664,1.655275,-0.407279,1.555154,-0.373609,1.368164,0.438442,0.258641,1.367712,0.130604,-0.842948,-0.262036,-1.742672,-0.097937,2.270793,0.419711,-0.583913,0.955016,0.417629,hUd
-0.554375,0.14749,-2.521863,0.568951,-0.366092,2.248396,0.143274,0.879381,1.013175,-0.047155,-0.813053,-0.31309,-1.742672,-0.097937,1.786994,1.213532,-1.456605,0.415933,0.768656,hud
-0.793179,0.950074,-1.571724,0.622974,-1.162516,1.234455,0.202886,0.494105,1.481109,0.235935,-1.069861,-0.287716,-1.742672,-0.097937,2.008404,0.649756,0.132734,-0.614277,0.334338,hed
2.64827,-1.958432,-2.875858,-0.026295,-0.641154,-0.483806,-0.214063,-1.424839,-1.180486,-0.568998,-0.690663,-0.537561,-1.489076,0.644915,-1.720436,2.307273,-0.085387,0.892725,0.148362,hid
2.911183,-1.288475,-1.889474,0.550494,-0.501743,-0.914847,-0.450944,-1.230251,-1.087216,-0.466523,-0.839148,-0.617347,-1.489076,0.644915,-1.445855,2.207853,0.017941,-0.279185,0.015763,hId
1.943553,-0.814229,-0.416452,1.248178,-0.571298,-1.835883,-0.404751,-1.719049,-0.978852,-0.36824,-0.899583,-0.562995,-1.489076,0.644915,-1.07921,1.616614,0.725113,-0.324011,0.179207,hEd
1.466374,0.442697,-0.27969,1.084542,-0.686297,-2.372272,-0.016914,-2.008996,-1.139736,-0.295205,-0.877078,-0.571108,-1.489076,0.644915,-1.055834,1.092652,0.871644,-0.260749,0.049532,hAd
1.380922,2.142627,-0.62857,0.780984,-0.0317,-2.525704,0.378763,-1.809621,-1.288213,-0.427543,-0.785707,-0.573869,-1.489076,0.644915,-1.20676,0.698743,0.147141,0.121976,-0.081726,hYd
1.410266,1.266693,-0.267738,0.988001,-0.494936,-2.127169,-0.209318,-1.624904,-1.380762,-0.376788,-0.816253,-0.582831,-1.489076,0.644915,-1.119392,1.129574,-0.124395,-0.42212,0.272153,had
0.789858,2.640544,0.350828,1.112399,-0.064427,-2.482115,-0.213147,-1.573652,-1.503571,-0.393294,-0.658441,-0.551264,-1.489076,0.644915,-1.02552,0.706868,-0.825848,0.172938,0.87321,hOd
-0.11557,3.284342,0.455353,1.090099,-0.200683,-1.42457,-0.313055,-1.928648,-1.443878,-0.638741,-0.580701,-0.514512,-1.489076,0.644915,-1.056813,0.82319,-1.465539,1.189874,-0.37394,hod
0.827639,2.446391,0.496096,1.574162,0.513826,-1.173347,-0.560241,-1.83213,-1.321279,-0.415764,-0.739984,-0.606927,-1.489076,0.644915,-0.820477,1.266462,-1.025604,0.371851,-0.595377,hUd
1.006047,1.42929,0.539867,1.582398,0.028213,-0.66385,-1.402105,-1.282526,-1.500189,-0.430253,-0.806631,-0.637385,-1.489076,0.644915,-0.834086,1.888153,-1.698914,-0.793775,-0.042135,hud
1.310882,0.63475,-0.826179,0.846705,0.000178,-1.777631,-0.429816,-1.514485,-1.261334,-0.504708,-0.831007,-0.574026,-1.489076,0.644915,-1.194897,1.394843,-0.29446,-0.367489,0.176545,hed
2.578906,-1.770007,-2.812289,0.176109,-0.686827,-0.207749,-0.135445,-1.382563,-1.421614,-0.727056,-0.726132,-0.580521,-1.489076,0.644915,-1.734577,2.384312,-0.53307,0.576635,-0.422981,hid
2.730335,-1.072233,-2.070264,0.289686,-0.530674,-1.017855,-0.404871,-1.247876,-0.955893,-0.496966,-0.812554,-0.578513,-1.489076,0.644915,-1.528147,2.07958,0.100236,0.004826,0.076939,hId
2.05873,-0.995177,-0.659529,1.073253,-0.590733,-1.908998,-0.39958,-1.700415,-0.889103,-0.340114,-0.893299,-0.558667,-1.489076,0.644915,-1.128806,1.632099,0.897559,-0.274448,0.31614,hEd
1.458606,0.386501,-0.409754,1.018748,-0.790054,-2.250216,-0.068572,-1.998961,-1.259113,-0.286701,-0.859125,-0.597221,-1.489076,0.644915,-1.072125,1.181061,0.700341,-0.355849,0.065625,hAd
1.246161,2.262653,-0.239389,0.931293,-0.214266,-2.488549,0.218496,-1.861986,-1.33385,-0.356283,-0.786793,-0.582387,-1.489076,0.644915,-1.104445,0.715203,0.092868,-0.003255,-0.022396,hYd
1.182382,1.43057,-0.379544,0.821562,-0.625639,-1.991378,-0.258551,-1.726289,-1.299297,-0.397093,-0.815185,-0.579708,-1.489076,0.644915,-1.147245,1.129139,-0.096841,-0.31553,0.007611,had
0.891519,2.479575,0.09384,1.067462,-0.0969,-2.27823,-0.169525,-1.532583,-1.642367,-0.446288,-0.651076,-0.577244,-1.489076,0.644915,-1.084458,0.829949,-1.035731,0.104812,0.728336,hOd
-0.029137,3.10067,0.550588,1.199456,-0.16068,-1.58255,-0.221154,-1.97938,-1.426229,-0.610105,-0.578651,-0.506979,-1.489076,0.644915,-1.025488,0.773186,-1.269509,1.278884,-0.247546,hod
1.074915,1.600309,0.825172,1.838815,0.165525,-1.27973,-0.5461,-1.893607,-1.009838,-0.467428,-0.765895,-0.58039,-1.489076,0.644915,-0.79291,1.34292,-0.478871,0.571835,-0.652089,hUd
0.824429,1.266441,0.594884,1.643822,-0.084471,-0.637707,-1.421817,-1.34167,-1.62618,-0.449583,-0.791385,-0.641831,-1.489076,0.644915,-0.818867,1.91022,-1.799976,-0.807319,0.011611,hud
1.551439,0.656724,-0.897061,0.879518,0.053311,-1.651108,-0.396944,-1.529868,-1.223823,-0.478945,-0.856169,-0.606313,-1.489076,0.644915,-1.178759,1.47362,-0.219496,-0.457782,-0.103829,hed
2.550001,-1.687363,-2.820209,0.130844,-0.69537,-0.201879,-0.126427,-1.400711,-1.405673,-0.714764,-0.710815,-0.571707,-1.489076,0.644915,-1.74173,2.3593,-0.532253,0.69267,-0.391738,hid
2.595801,-1.034328,-2.0025,0.285352,-0.596488,-1.152819,-0.391037,-1.196299,-0.94114,-0.567599,-0.81155,-0.559843,-1.489076,0.644915,-1.559676,2.000604,0.053638,-0.008745,0.15265,hId
2.015466,-1.147867,-0.856392,1.066897,-0.440632,-1.746994,-0.410674,-1.749729,-0.975762,-0.348783,-0.8839,-0.580903,-1.489076,0.644915,-1.126254,1.727031,0.788382,-0.256489,0.218666,hEd
1.382946,0.580911,-0.252993,0.959219,-1.000631,-2.147051,-0.257483,-2.002047,-1.160848,-0.244057,-0.844523,-0.604387,-1.489076,0.644915,-1.041871,1.224454,0.656176,-0.34926,0.04941,hAd
1.320311,2.344737,-0.361169,0.904566,0.046918,-2.558004,0.292597,-1.846119,-1.260071,-0.365559,-0.796848,-0.578679,-1.489076,0.644915,-1.116128,0.667258,0.174842,0.056374,-0.069196,hYd
1.124751,1.502896,-0.314874,0.80745,-0.57067,-1.957975,-0.265848,-1.847001,-1.167185,-0.344833,-0.800026,-0.562491,-1.489076,0.644915,-1.110995,1.096531,0.084523,-0.019976,-0.042416,had
0.947736,2.498383,-0.005713,0.986996,-0.101681,-2.154967,-0.178157,-1.506663,-1.662281,-0.431354,-0.634229,-0.567144,-1.489076,0.644915,-1.114881,0.870346,-1.114895,0.215635,0.76392,hOd
0.260811,3.051129,0.526293,1.219216,-0.056166,-1.668382,-0.158377,-1.966443,-1.362046,-0.52933,-0.619385,-0.506851,-1.489076,0.644915,-1.004165,0.765711,-1.002682,1.15909,-0.23988,hod
1.284947,1.062512,0.922352,1.941994,-0.16062,-1.349298,-0.374198,-1.968387,-0.863882,-0.519658,-0.758765,-0.550974,-1.489076,0.644915,-0.833023,1.345822,-0.113752,0.898338,-0.707837,hUd
0.628391,0.926821,0.71703,1.738829,-0.215777,-0.570952,-1.525731,-1.471344,-1.619191,-0.440567,-0.793983,-0.642965,-1.489076,0.644915,-0.763396,1.97991,-1.699276,-0.784838,-0.016444,hud
1.583397,0.74196,-0.726875,0.970026,0.039978,-1.575223,-0.439143,-1.552957,-1.208851,-0.44273,-0.870319,-0.606504,-1.489076,0.644915,-1.130802,1.492926,-0.200454,-0.484542,-0.189469,hed
2.424773,-1.677516,-2.940966,-0.019964,-0.727869,-0.234823,-0.142429,-1.521766,-1.348774,-0.643613,-0.723023,-0.560185,-1.489076,0.644915,-1.736765,2.322271,-0.299132,0.727752,-0.398343,hid
2.474872,-1.077488,-1.948673,0.352582,-0.629395,-1.268537,-0.373515,-1.200216,-1.010466,-0.607052,-0.844836,-0.568223,-1.489076,0.644915,-1.549059,1.961779,0.058615,-0.266575,0.102898,hId
2.104083,-1.332878,-0.972087,1.152012,-0.191842,-1.685007,-0.248767,-1.872552,-1.032179,-0.32189,-0.864501,-0.579497,-1.489076,0.644915,-1.10622,1.735907,0.883189,0.03147,0.171909,hEd
1.419411,0.526102,-0.209715,1.086891,-0.944833,-2.194611,-0.201046,-1.977231,-1.175659,-0.305898,-0.909032,-0.61719,-1.489076,0.644915,-1.032765,1.219728,0.713043,-0.663894,-0.209794,hAd
1.608298,2.174901,-0.723007,0.787163,0.432802,-2.730119,0.46671,-1.711666,-1.220978,-0.392301,-0.728227,-0.561824,-1.489076,0.644915,-1.20726,0.623367,0.144612,0.455275,0.346374,hYd
1.12397,1.076624,-0.208291,0.981196,-0.372207,-1.925201,-0.357178,-1.897584,-1.124029,-0.319372,-0.760955,-0.56186,-1.489076,0.644915,-1.038035,1.186496,0.116513,0.236591,0.187955,had
1.158936,2.840127,-0.055685,0.839784,0.009129,-2.294705,-0.031864,-1.507821,-1.341643,-0.417274,-0.62376,-0.531446,-1.489076,0.644915,-1.162621,0.719594,-0.789146,0.632103,0.674698,hOd
0.220818,2.950578,0.766842,1.281449,-0.006245,-1.771583,-0.396804,-1.917738,-1.287649,-0.429562,-0.628647,-0.494897,-1.489076,0.644915,-0.917068,0.790444,-0.921569,1.01464,0.133619,hod
1.01663,1.151099,1.02164,2.005194,-0.176144,-1.286068,-0.304326,-2.117484,-0.930993,-0.549221,-0.717214,-0.539628,-1.489076,0.644915,-0.813403,1.287106,-0.199219,1.220106,-0.790142,hUd
0.587653,0.809471,0.842342,1.800289,-0.276259,-0.575052,-1.640277,-1.457013,-1.510574,-0.4602,-0.833092,-0.643329,-1.489076,0.644915,-0.735077,2.018235,-1.597012,-0.959143,-0.118713,hud
1.406696,0.785093,-0.535983,1.034775,-0.019781,-1.550843,-0.50108,-1.575252,-1.218571,-0.45486,-0.855717,-0.587638,-1.489076,0.644915,-1.10518,1.471064,-0.281896,-0.386253,-0.127372,hed
2.14407,-1.24011,-3.345357,-0.451555,-0.766838,-0.746071,0.203004,-1.658682,-1.287008,-0.64955,-0.735922,-0.512185,-1.489076,0.644915,-1.868731,1.93501,0.126886,0.855898,-0.357983,hid
2.650418,-1.476896,-1.516313,0.783254,-0.432439,-1.14472,-0.454251,-1.362595,-0.971752,-0.479034,-0.849415,-0.583221,-1.489076,0.644915,-1.354985,2.089048,0.283788,-0.119141,0.109817,hId
2.195211,-1.15474,-0.836583,1.154304,-0.211943,-1.661211,-0.205386,-1.911568,-0.917028,-0.284035,-0.807597,-0.559633,-1.489076,0.644915,-1.096847,1.687735,0.926497,0.487856,0.252266,hEd
1.464748,0.390669,-0.327191,1.158672,-0.721202,-2.193,-0.15999,-1.988504,-1.126388,-0.355332,-0.973837,-0.634528,-1.489076,0.644915,-1.02334,1.250637,0.844738,-0.899588,-0.522124,hAd
1.714131,2.056819,-0.735296,0.823483,0.591921,-2.878075,0.499171,-1.603703,-1.209345,-0.420771,-0.691498,-0.552956,-1.489076,0.644915,-1.22688,0.595709,0.070349,0.591029,0.66054,hYd
1.451717,0.714375,-0.352558,1.077963,-0.164183,-1.965692,-0.189419,-1.846328,-1.088202,-0.364352,-0.748576,-0.562548,-1.489076,0.644915,-1.072153,1.224863,0.206533,0.427331,0.225805,had
1.350091,2.920511,-0.266152,0.761634,0.109675,-2.339887,0.240786,-1.601402,-1.125779,-0.472359,-0.637397,-0.520447,-1.489076,0.644915,-1.228409,0.626102,-0.445506,0.962354,0.26272,hOd
0.181114,3.070917,0.904295,1.312522,-0.039622,-1.754807,-0.493174,-1.91022,-1.238206,-0.413932,-0.628053,-0.502714,-1.489076,0.644915,-0.88149,0.800373,-0.952546,0.973021,0.119891,hod
0.268436,2.334058,0.373232,1.330356,0.244413,-0.985019,-0.718736,-1.873443,-1.2863,-0.532281,-0.68402,-0.551065,-1.489076,0.644915,-0.917216,1.282727,-1.249868,0.746401,-0.522773,hUd
0.635771,1.216662,0.90025,1.780497,-0.062971,-0.64915,-1.681161,-1.271001,-1.557932,-0.461985,-0.812113,-0.636958,-1.489076,0.644915,-0.744898,1.953946,-1.893091,-1.013135,0.131068,hud
1.284023,0.708293,-0.317327,1.144259,0.00098,-1.557566,-0.687046,-1.545621,-1.230473,-0.432161,-0.830325,-0.593834,-1.489076,0.644915,-1.037425,1.517652,-0.421379,-0.409603,0.120402,hed
2.08878,-1.291126,-3.39583,-0.553176,-0.735374,-1.108136,0.212576,-1.664396,-1.178615,-0.604746,-0.788312,-0.495225,-1.489076,0.644915,-1.867054,1.803725,0.49605,0.602339,-0.180636,hid
2.878668,-1.752795,-1.126498,1.239759,-0.185307,-1.151476,-0.472096,-1.445411,-0.966063,-0.414998,-0.868469,-0.628105,-1.489076,0.644915,-1.180915,2.177184,0.420163,-0.199376,0.032923,hId
2.380542,-0.906036,-0.988069,0.941118,-0.360736,-1.630606,-0.145035,-1.834733,-0.778261,-0.298825,-0.800016,-0.545216,-1.489076,0.644915,-1.188254,1.656277,0.977572,0.623967,0.149871,hEd
1.694535,0.213707,-0.535931,1.044224,-0.671671,-2.268061,-0.170929,-1.819713,-1.084244,-0.375531,-0.952057,-0.633906,-1.489076,0.644915,-1.093614,1.294172,0.791251,-0.896766,-0.250872,hAd
1.567784,2.00062,-0.677758,0.845009,0.550215,-2.811203,0.415262,-1.607476,-1.270641,-0.427652,-0.684106,-0.547726,-1.489076,0.644915,-1.213698,0.628357,-0.049105,0.569728,0.725835,hYd
1.849383,0.624081,-0.335284,1.172856,-0.067762,-1.954376,0.007728,-1.883539,-0.930126,-0.343668,-0.756541,-0.550126,-1.489076,0.644915,-1.074593,1.213807,0.510001,0.721417,0.043522,had
1.420068,2.964791,-0.364243,0.752458,0.103555,-2.3195,0.32605,-1.664602,-1.070765,-0.487239,-0.701681,-0.538178,-1.489076,0.644915,-1.233517,0.623185,-0.238585,0.748079,-0.152386,hOd
0.592217,3.570357,0.695993,1.16486,0.072227,-1.791243,-0.193298,-1.907252,-1.07005,-0.40883,-0.606468,-0.508545,-1.489076,0.644915,-0.957524,0.681057,-0.785319,1.333464,-0.175354,hod
0.547987,2.667074,-0.272936,0.859373,0.294565,-0.964685,-0.586671,-1.724181,-1.1841,-0.557961,-0.701712,-0.55248,-1.489076,0.644915,-1.09767,1.25676,-1.215217,0.683367,-0.700191,hUd
0.657827,1.502987,0.950179,1.814585,0.048077,-0.686358,-1.551481,-1.294473,-1.590299,-0.463733,-0.782354,-0.63377,-1.489076,0.644915,-0.743175,1.86173,-1.963293,-0.801577,0.113965,hud
1.219508,0.628763,-0.056602,1.328912,-0.072491,-1.486555,-0.77205,-1.596622,-1.190248,-0.446926,-0.847226,-0.605936,-1.489076,0.644915,-0.968725,1.567536,-0.403889,-0.471475,-0.046211,hed
